pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO:0046365,0.00650259805167883,0.106750984681727,0.407017918923954,-0.731311415111649,-1.6722753153175,13,O62619|P07486|Q9VUY9|Q7JYW9|Q9VH77
GO:0046390,0.242214532871972,0.58190564604608,0.11331290842208,-0.450547474296856,-1.16545052459055,22,O01666|P35381|Q9VA09|Q9VC18|P32748
GO:0046394,0.750853242320819,0.948192876520521,0.051530912208539,-0.308790084501425,-0.826629645027912,25,O62619|Q9VJ31|Q9VNW6
GO:0046395,0.0214590624261454,0.180659628117549,0.352487857583619,-0.482024727788299,-1.46681914631305,49,Q9VZX9|A1ZBJ2|Q9W1H8|Q5U117|Q9VNX4|Q9VZI8|Q9VSL9|Q9VDT1|O97479|P54385|Q9VW68|Q9VY42|Q9VHD3
GO:0046434,0.00370354259216398,0.0793041185495983,0.431707695803346,-0.746534392711575,-1.73190026853136,14,O62619|P07486|Q9VUY9|Q9W2L6|Q7JYW9
GO:0046474,0.331521739130435,0.667789188227972,0.0965629554309422,-0.526069735253021,-1.13471495411163,10,Q86BN8|Q8SXX1|Q7KTW5|P54352|Q9VFP6|Q9VUW2
GO:0046486,0.158928571428571,0.486502747943533,0.14641623786055,-0.546786796899836,-1.29027613652481,15,Q9W2L6|Q9VXZ8|B7Z0Q1|Q86BN8|Q8SXX1|Q7KTW5|P25455|P54352|Q9VFP6|Q9VUW2
GO:0046496,0.0117143076499196,0.117740745256845,0.380730400722792,-0.651175200389022,-1.61466146097562,19,Q9VAJ9|O62619|P07486|Q9VUY9|Q7JYW9|Q7K569|P54385|Q9VEB1|Q9VGF7|Q8MLS2|Q9W330|P52029
GO:0046530,0.0113599676837096,0.117740745256845,0.380730400722792,-0.558432971590768,-1.57434629475283,32,P06002|Q9U4G1|Q9VBC7|Q08012|Q95T12|P40417|Q9VZU7|Q7KTJ7|Q9VSD6|Q7KJ08|P51140|Q9W3E2|O15943|P21187
GO:0046718,0.0503597122302158,0.339371532784748,0.271288554688953,-0.674952232445589,-1.50442254393359,12,Q9V3I2|Q24253|O76742|O15971|O18333
GO:0046903,0.20949263502455,0.544459750657472,0.119348440591015,-0.392864560320897,-1.1777878175572,45,Q7JYX5|Q9VLB7|Q9NHE5|O76742|O18332|O15971|Q9W0C1|O18333|Q9U6P7
GO:0046907,0.0955882352941176,0.388634073823565,0.173747838999571,-0.347251090975337,-1.23743020774159,132,Q7JYX5|Q9V3A8|Q9U4G1|Q9V3I2|O76902|Q9W4P5|A0A0B4K7J2|Q9VKC8|Q24253|O76742|Q9VYT6|O18332|Q9W552|A1Z7S3|Q9V3J4|P56538|Q9GYU8|Q9VJQ6|Q9W4K0|Q8SXY6|O18333|Q9W3M8|Q6NL44|Q9VW73|Q27268
GO:0048024,0.859410430839002,0.979893913968133,0.0584693210386381,0.296242278653642,0.718106601337929,13,Q9V3V0
GO:0048066,0.342560553633218,0.681660899653979,0.0919686140000427,-0.41969985037838,-1.08565564940172,22,Q9VM10|P05031|P15425|A1Z7S3|O62602
GO:0048069,0.382142857142857,0.723866758241758,0.0875697115548511,-0.452559940720956,-1.06792500325552,15,Q9VM10|P15425|A1Z7S3
GO:0048149,0.901785714285714,0.988193754211198,0.0452247443372884,-0.279894843853608,-0.660479806403965,15,P40417|P81900|Q9VCW6|Q26377|Q9VSY4|Q9VQF7|E1JJH5
