Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
R8_cell_differentiation_(GO:0045465),1/93,0.00927860893004491,0.0221209874058013,0.0193415637859642,0.0460347352995582,-2.13875343660821,10.0094594253699,ninaE
very_long-chain_fatty_acid_biosynthetic_process_(GO:0042761),1/70,0.0069879243960139,0.0221209874058013,0.0146090534978321,0.0460347352995582,-2.00760700630965,9.96490133305577,ninaE
very_long-chain_fatty_acid_metabolic_process_(GO:0000038),1/70,0.0069879243960139,0.0221209874058013,0.0146090534978321,0.0460347352995582,-2.00122520843042,9.93322482166977,ninaE
negative_regulation_of_autophagy_(GO:0010507),1/58,0.00579173458653026,0.0221209874058013,0.0121399176955067,0.0460347352995582,-1.92239486376703,9.90287774014761,ninaE
long-chain_fatty_acid_metabolic_process_(GO:0001676),1/70,0.0069879243960139,0.0221209874058013,0.0146090534978321,0.0460347352995582,-1.98038450361757,9.82978048893,ninaE
sensory_perception_of_taste_(GO:0050909),1/103,0.0102737336871188,0.0221209874058013,0.0213991769545462,0.0460347352995582,-2.12973651135789,9.75028466211266,ninaE
sodium_ion_transport_(GO:0006814),1/73,0.00728685934326461,0.0221209874058013,0.0152263374483744,0.0460347352995582,-1.97608080241551,9.72564258621709,ninaE
positive_regulation_of_phagocytosis_(GO:0050766),1/38,0.00379648482436267,0.0221209874058013,0.00802469135810984,0.0460347352995582,-1.73238078061666,9.65573556636104,ninaE
regulation_of_Rab_protein_signal_transduction_(GO:0032483),1/49,0.00489411970613004,0.0221209874058013,0.0102880658437144,0.0460347352995582,-1.80217307461548,9.587057688428,ninaE
acyl-CoA_biosynthetic_process_(GO:0071616),1/86,0.00858172408627986,0.0221209874058013,0.0179012345678596,0.0460347352995582,-2.0061823366395,9.54565718877449,ninaE
acyl-CoA_metabolic_process_(GO:0006637),1/86,0.00858172408627986,0.0221209874058013,0.0179012345678596,0.0460347352995582,-2.00471512227434,9.53867600610904,ninaE
cellular_response_to_alcohol_(GO:0097306),1/84,0.00838256912844064,0.0221209874058013,0.0174897119339756,0.0460347352995582,-1.95312381905418,9.33905847994802,ninaE
establishment_of_planar_polarity_(GO:0001736),1/91,0.00907952397701686,0.0221209874058013,0.0189300411520444,0.0460347352995582,-1.98544442971485,9.33503061375056,ninaE
regulation_of_synaptic_vesicle_endocytosis_(GO:1900242),1/63,0.00629023451194767,0.0221209874058013,0.0131687242798657,0.0460347352995582,-1.83009834870876,9.27632367966795,ninaE
response_to_sucrose_(GO:0009744),1/87,0.00868129406489913,0.0221209874058013,0.018106995884791,0.0460347352995582,-1.95317464624256,9.27090884463358,ninaE
regulation_of_photoreceptor_cell_differentiation_(GO:0046532),1/107,0.010671643581834,0.0221209874058013,0.0222222222220849,0.0460347352995582,-2.0362401356245,9.24486657790786,ninaE
protein_deglycosylation_(GO:0006517),1/39,0.0038962948148227,0.0221209874058013,0.00823045267489068,0.0460347352995582,-1.66291517878527,9.22540313589188,ninaE
inositol_phosphate_catabolic_process_(GO:0071545),1/62,0.00619054452708525,0.0221209874058013,0.0129629629628612,0.0460347352995582,-1.76424300014252,8.97070323964876,ninaE
inositol_phosphate_metabolic_process_(GO:0043647),1/62,0.00619054452708525,0.0221209874058013,0.0129629629628612,0.0460347352995582,-1.76278911579483,8.96331062705126,ninaE
compound_eye_photoreceptor_cell_differentiation_(GO:0001751),1/100,0.00997524876197719,0.0221209874058013,0.0207818930040935,0.0460347352995582,-1.9452436079556,8.96299855495913,ninaE
trehalose_metabolic_process_(GO:0005991),1/105,0.0104726986347653,0.0221209874058013,0.0218106995882394,0.0460347352995582,-1.9551295980026,8.91340365204829,ninaE
rhabdomere_morphogenesis_(GO:0061541),1/93,0.00927860893004491,0.0221209874058013,0.0193415637859642,0.0460347352995582,-1.89824758385372,8.88388153803392,ninaE
"phototransduction,_UV_(GO:0007604)",1/39,0.0038962948148227,0.0221209874058013,0.00823045267489068,0.0460347352995582,-1.59899276629712,8.87077890000466,ninaE
cation_homeostasis_(GO:0055080),1/87,0.00868129406489913,0.0221209874058013,0.018106995884791,0.0460347352995582,-1.85906468937147,8.82420796552747,ninaE
regulation_of_metal_ion_transport_(GO:0010959),1/92,0.00917906895393888,0.0221209874058013,0.0191358024689929,0.0460347352995582,-1.88101721753096,8.82353105519238,ninaE
Golgi_vesicle_transport_(GO:0048193),1/97,0.00967671883617474,0.0221209874058013,0.0201646090537968,0.0460347352995582,-1.89494819035962,8.78883110010112,ninaE
negative_regulation_of_cell_communication_(GO:0010648),1/91,0.00907952397701686,0.0221209874058013,0.0189300411520444,0.0460347352995582,-1.86758779662518,8.78090013220207,ninaE
glycolipid_metabolic_process_(GO:0006664),1/87,0.00868129406489913,0.0221209874058013,0.018106995884791,0.0460347352995582,-1.8414793860142,8.740737834096,ninaE
