Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 128C, Sample, n/a, Earth_F3	Abundances Count: F8: 128C, Sample, n/a, Earth_F3	Modifications
Q9Y119	BcDNA.GH08860	23.49	18	22	18	837694.2292000001	20	
Q9Y125	BcDNA.GH08312	31.27	32	108	2	18201859.43546	93	
Q9Y128	Ceramide transfer protein	5.66	4	4	2	21648.61932	4	
Q9Y136	Neprilysin-like 21	8.63	6	7	4	50650.6546	7	
Q9Y143	BcDNA.GH05536	50.38	11	45	11	3026725.5896	37	
Q9Y156	BcDNA.GH02976	31.45	9	14	9	272794.2588	13	
Q9Y162	vesicle-fusing ATPase	31.67	18	43	18	3930952.82754	42	
Q9Y164	BcDNA.GH02439	54.35	18	81	0	13049362.28177	78	
Q9Y165	E2 ubiquitin-conjugating enzyme	4.89	2	2	2	3156.229	1	
Q9Y171	BcDNA.GH02220	4.54	2	4	2	207793.7286	4	
R9PY51	Uncharacterized protein	34.95	6	48	6	8914586.80786	28	
X2J4C1	Synaptotagmin 1, isoform I	47.46	24	115	1	13748111.73285	106	
X2J516	Trifunctional purine biosynthetic protein adenosine-3	5.99	9	12	0	378045.69899999996	12	
X2J979	Synaptotagmin 1, isoform H	48.2	24	114	1	470470.2745	10	
X2JAT7	Fasciclin 3, isoform G	15.08	7	20	1	198329.9372	2	
X2JAZ3	mitogen-activated protein kinase kinase	17.3	7	7	1	321948.534	6	
X2JB48	ADP/ATP translocase	56.86	20	109	1	14606382.450199999	100	
X2JCY4	Stoned B, isoform H	21.51	19	33	1	1024063.7106	30	
X2JDJ5	Multiple edematous wings, isoform F	6.52	8	9	1	102964.359	6	
X2JDM7	Guanine nucleotide-binding protein subunit gamma	25.63	13	141	0	34448829.6152	111	
X2JEN5	Uncharacterized protein, isoform H	20.96	4	7	1	30361.514	1	
X2JKC1	Lipid storage droplet-2, isoform E	46.87	14	29	0	21289.429	2	
O46043	Poly(ADP-ribose) glycohydrolase	4.98	3	3	3	21737.199	2	
O76932	Serine/threonine-protein phosphatase 4 catalytic subunit	2.28	1	1	0	14474.856	1	
P10674	Fasciclin-1	49.69	30	164	1	2130.7034	1	
P32865	G protein-coupled receptor kinase 1	1.43	1	1	0	5502.4956	1	
Q08605	Transcription activator GAGA	1.2	1	1	0	27159.8	1	
Q9V3H8	NTF2-related export protein	10.53	2	2	1	10125.034	1	
Q9V770	Probable cytochrome P450 6a17	4.19	2	2	0	3115.0132	1	
Q9VES1	ADP-ribosylation factor-like protein 6-interacting protein 1	8.12	3	3	0	66891.3374	3	
Q9VK68	PITH domain-containing protein CG6153	12.32	3	3	0	70137.79699999999	2	
Q9VPD2	Cytosolic Fe-S cluster assembly factor Nubp2 homolog	3.46	1	1	1	10491.906	1	
Q9VVW5	Dual specificity protein phosphatase Mpk3	1.95	1	1	0	8795.464	1	
Q9VWS2	Nucleoporin Nup35	6.95	3	3	3	30575.300000000003	2	
Q9W568	Protein halfway	3.11	1	1	0	1886.6636	1	
Q9XZT1	Mediator of RNA polymerase II transcription subunit 18	4.61	1	1	1	5100.747	1	
A0A0B4JD15	Guanine nucleotide-binding protein subunit alpha	11.38	4	6	0	8222.506	1	
A0A0B4K7U4	Muscleblind, isoform H	5.68	5	8	0	92341.5184	6	
A0A0B4KFE3	Toutatis, isoform F	0.26	1	1	0	2967.784	1	
A0A0B4KGN2	MICOS complex subunit MIC60	52.14	42	115	1	33481.637	1	
A0ACD4DAB9	Bruchpilot, isoform R	54.49	113	340	0	74498.766	1	
A1Z7M0	Space blanket	2.86	1	1	1	26144.354	1	
A1ZA97	Carboxylic ester hydrolase	3.58	2	2	2	53555.1975	2	
A8JNQ4	RNA-binding Fox protein 1, isoform I	6.41	4	6	0	276584.347	6	
B5RJS0	IP20241p	1.96	2	2	0	857.25073	1	
E1JHJ9	Cytoplasmic linker protein 190, isoform M	34.29	53	96	1	13736.393	1	
E1JIR4	Sodium/potassium-transporting ATPase subunit alpha	46.51	44	150	1	19591.480000000003	2	
E1JJM0	FI20063p1	22.76	13	20	0	484772.5634	18	
E2QCF1	ATP-citrate synthase	11.14	11	15	1	686.0683	1	
E2QD26	Phosphopantothenoylcysteine synthetase, isoform C	4.83	2	2	0	15889.35	1	
F0JAG6	Alpha-actinin, sarcomeric	57.75	51	192	1	21893.94	1	
M9PEX2	Uncharacterized protein, isoform D	33.89	13	38	1	11366.755	1	
M9PHI0	Hyperkinetic, isoform M	1.69	1	2	0	17540.1207	2	
Q0E8R1	FI07211p	34.57	13	35	0	142182.663	2	
Q6NLA3	V-type proton ATPase subunit a	9.15	7	10	0	235936.0258	10	
Q7JWH6	RE61424p	5.65	2	2	2	9440.508	1	
Q7JXA2	LOBE	5.52	2	2	2	5935.967	1	
Q7K1Q7	Ribosome assembly factor mrt4	5.86	2	3	2	187954.00300000003	3	
Q7K1W4	Epoxide hydrolase	1.71	1	1	1	3649.6414	1	
Q7KVW1	RE73736p	2.8	2	2	0	40808.479	2	
Q7PLV6	FI02158p	0.85	1	2	1	4164.9019	2	
Q8I062	GH23305p	83.33	21	152	1	84969.63	1	
Q8I937	Ribosome biogenesis regulatory protein	5.16	2	2	2	43334.4844	2	
Q8IPG9	Basigin, isoform A	48.68	14	69	1	10731.133	1	
Q8IRB4	Tumor protein p53 inducible nuclear protein, isoform C	6.59	2	2	0	10304.982	1	
Q8MPN6	Serpin 4	27.18	9	11	0	17695.23	1	
Q9I7N2	Nucleoporin NUP42	4.02	2	3	0	34145.5368	3	
Q9V3T2	Mitochondrial 2-oxodicarboxylate carrier	3.59	1	1	1	2137.684	1	
Q9VCS2	Short-chain dehydrogenase/reductase 3	9.35	3	3	3	8545.32834	3	
Q9VKC1	IP16805p	4.28	1	1	1	19182.98	1	
Q9VM94	Homer, isoform B	49.62	17	57	1	36419.293	1	
Q9VPY2	Phospholipase A2 activator protein, isoform A	1.14	1	1	1	64101.8	1	
Q9VRT7	U6 snRNA-associated Sm-like protein LSm5	46.15	2	4	2	156883.1509	4	
Q9VSE8	UDP-glucuronic acid decarboxylase 1	2.04	1	1	1	62928.676	1	
Q9VTE1	Immediate early response 3-interacting protein 1	26.25	2	2	2	23518.126	2	
Q9VTW6	U6 snRNA-associated Sm-like protein LSm2	23.16	3	4	3	518359.055	4	
Q9VTY1	LD40136p	5.69	2	2	2	38983.725699999995	2	
Q9VVU6	Pre-mRNA-processing factor 6	1.29	1	1	1	2600.792	1	
Q9VY48	Large ribosomal subunit protein mL38	7.21	3	3	3	16763.183	2	
Q9W2N5	GH10162p	3.47	2	2	2	60363.7577	2	
Q9W362	La-related protein 7	1.85	1	1	1	1004.4187	1	
Q9W525	LD08195p	3.8	2	2	1	42700.159	2	
P0C919	Molybdopterin synthase sulfur carrier subunit	23.33	2	2	2	21664.0677	2	
Q9XYN7	Proteasome subunit beta type-3	15.12	3	3	3	48166.006	2	
A0A0B4KGW5	Uncharacterized protein, isoform C	19.15	1	2	0	20489.0904	2	
A0A0B4LHR2	Uncharacterized protein, isoform F	10.18	6	6	0	15044.73	1	
A0A6M3Q6Z1	Stambha A, isoform F	2.05	2	2	0	40221.293600000005	2	
A8E6R2	Alanine--glyoxylate aminotransferase 2, mitochondrial	3.09	2	2	0	9928.4675	2	
B7YZX9	Uncharacterized protein, isoform B	19.17	3	4	1	92418.662	4	
E1JJ83	Os-C, isoform B	16.34	2	2	1	7750.8476	2	
M9MRG5	Taiman, isoform F	0.94	2	2	0	31481.87	2	
M9PCB7	Trailer hitch, isoform G	33.75	14	27	0	381989.12088	17	
M9PG97	Female sterile (2) ltoPP43, isoform C	7.63	2	2	0	10259.322	1	
O46231	FI18705p1	65.94	22	77	1	97363.445	1	
Q6IDE2	GH07226p	2.0	1	1	1	13380.038	1	
Q7JVH0	Splicing factor YJU2	4.8	1	1	1	7978.505	1	
Q7JVK1	Large ribosomal subunit protein uL18m	11.83	2	2	2	13293.368299999998	2	
Q7K527	Tetraspanin	4.61	1	1	1	7919.8696	1	
Q7KUV4	Uncharacterized protein, isoform A	16.67	1	1	1	393803.0	1	
Q8IQ80	GH06117p	2.97	2	2	0	255503.9444	2	
Q9VCT6	Uncharacterized protein	2.58	1	3	1	106914.865	3	
Q9VHW5	LD38634p	17.32	2	3	2	22428.0385	3	
Q9VIZ1	Dynactin subunit 6	8.11	1	2	1	79972.52769999999	2	
Q9VJ44	propanoyl-CoA C-acyltransferase	22.36	8	23	1	27268.648	1	
Q9VVG5	RH19679p	14.44	1	3	1	1883894.501	3	
P09956	Regulatory protein zeste	2.96	2	2	0	3387.948	1	
Q7K4H4	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66	1.53	1	1	0	31059.271	1	
Q7KNS3	Lissencephaly-1 homolog	1.7	1	1	0	12926.456	1	
Q8IN78	Mitochondrial import inner membrane translocase subunit Tim22	3.59	1	1	1	15227.737	1	
Q9VMV6	Thioredoxin reductase-like selenoprotein T homolog CG3887	4.55	1	1	0	59526.78	1	
Q9VPR7	UPAR/Ly6 domain-containing protein cold	9.15	1	1	1	16557.518	1	
A0A0B4K838	Guanine nucleotide-binding protein subunit gamma	10.61	1	1	1	63211.055	1	
B7Z0L1	Fasciclin 1, isoform E	50.48	29	163	0	14566330.274290001	142	
C1C3E7	MIP09364p	61.25	22	85	1	3229.5627	1	
E1JH70	Kank, isoform E	2.57	2	2	0	5228.566	2	
Q7K231	RING-type E3 ubiquitin transferase	3.87	2	3	2	4154.9604	2	
Q7YZ93	Uncharacterized protein, isoform B	4.31	2	2	0	30406.164	1	
Q8IQH6	Nebulosa, isoform A	2.76	1	1	0	2342.696	1	
Q8IRM1	Uncharacterized protein, isoform E	20.86	4	7	1	770.0391	1	
Q9VBS0	CHK domain ov2	4.89	2	2	2	29765.199	2	
Q9VCH9	LD07883p	8.66	2	2	2	68168.1781	2	
Q9VDJ8	Cuticular protein 92F	2.89	1	3	1	15063.6495	2	
Q9VFB5	DNA-directed RNA polymerase II subunit RPB7	11.56	2	2	2	38003.96976	2	
Q9VID7	Lethal (2) k14505, isoform A	2.87	1	1	1	13921.928	1	
Q9VL69	Translocon-associated protein subunit gamma	10.0	2	4	2	98993.0116	4	
Q9VLX9	Uncharacterized protein, isoform B	20.93	1	2	1	335489.69	2	
Q9VMY3	FI19613p1	1.5	1	1	1	8221.92	1	
Q9VND4	Vacuolar ATPase assembly protein VMA22	14.84	2	2	2	12954.147	2	
Q9VS80	FI17864p1	2.34	1	1	1	7262.0645	1	
Q9VWE8	Actin-related protein 10, isoform A	2.12	1	1	1	1915.94	1	
Q9VZ69	IGF-II mRNA-binding protein	21.38	12	17	0	15804.064	1	
Q9VZF0	LD44732p	7.73	2	2	2	22714.4464	2	
Q9VZX7	Autophagy-related protein 2	0.58	1	1	1	40453.84	1	
Q9VFR1	Protein Abitram	14.95	2	2	2	3559.4551	2	
A0A0B4K6A2	Glial cell line-derived neurotrophic family receptor-like, isoform I	0.6	1	1	0	16042.303	1	
A0A0B4K6E6	Uncharacterized protein, isoform C	13.21	1	4	0	1320101.16	4	
A0A0B4KFS3	Thiamine pyrophosphokinase 1	4.73	1	1	0	65448.883	1	
A0A0B4KHR2	BRCA1-associated protein	1.61	1	1	0	10090.37	1	
A0A6F7R657	Widerborst, isoform H	19.04	13	26	1	4194.447	1	
D1YSG8	calcium/calmodulin-dependent protein kinase	38.61	21	43	1	118281.5285	5	
M9PCQ3	Protein phosphatase 1 regulatory subunit 12B	14.31	15	17	0	11273.874	2	
M9PG37	Cytoplasmic linker protein 190, isoform R	30.92	49	88	1	20630.48	1	
Q0KHQ1	GEO13361p1	24.44	2	2	2	131391.5907	2	
Q4QPR8	GEO10187p1	9.76	1	2	1	86415.713	2	
Q7KB18	Epoxide hydrolase	11.45	3	3	2	9909.301169999999	2	
Q8IPL4	Lethal (2) 05714, isoform B	6.64	2	3	0	45094.3257	3	
Q9V415	HMG-coA reductase degradation 3, isoform A	1.95	2	2	2	8306.8494	2	
Q9VLL5	Alpha-N-acetylglucosaminidase	1.29	1	1	1	1533.96	1	
Q9VV37	GEO13385p1	10.1	1	6	1	198229.86200000002	3	
Q9VVX6	BET1 homolog	9.4	1	1	1	72948.11	1	
Q9W152	RH33060p	16.9	1	1	1	4029.5344	1	
P48613	Protein tipE	3.98	2	2	2	16877.975700000003	2	
Q9VGW1	Cadherin-86C	1.24	2	2	0	10724.391	2	
Q9VSC1	Signal recognition particle 9 kDa protein	10.39	1	3	1	178455.1442	3	
A0A0B4K7H1	Hulk, isoform M	11.15	12	21	0	32967.695	1	
E1JGW3	Ion transport peptide, isoform E	8.33	1	4	0	286381.60599999997	4	
O76895	Arginase	7.69	2	2	2	11139.259	2	
Q8SYL1	Glutamate-rich WD repeat-containing protein 1	5.48	2	2	2	65058.191000000006	2	
Q9VAI3	FI06539p	10.08	1	1	1	13035.1455	1	
Q9VB09	IP04131p	12.1	2	2	2	78512.70499999999	2	
Q9VV18	Cuticle protein 16.5	8.24	1	2	1	210773.80700000003	2	
Q9VZN6	Lipase domain-containing protein	4.36	1	2	1	55718.082	2	
Q9W1X6	GH06673p	8.33	2	2	2	37161.104	2	
Q9W5E7	LP07417p	11.4	1	2	1	20883.499	2	
Q9VMP9	Glucosamine-6-phosphate deaminase	10.99	3	4	0	40556.422099999996	4	
A0A0B4KGZ0	Methyl-CpG binding domain protein-like, isoform C	2.65	1	1	0	2661.6443	1	
A1ZAU6	FI05912p	1.83	1	1	0	4599.694	1	
Q0KI97	Protein FMC1 homolog	15.84	2	3	2	156478.828	3	
Q7K3Z8	GH01208p	2.35	1	2	1	21699.186	2	
Q9VAN8	FI15955p1	6.46	1	1	1	18189.088	1	
Q9VLL4	FI23523p1	4.52	2	2	2	19672.8015	2	
Q9VP66	Uncharacterized protein, isoform L	12.13	5	5	1	18976.281	1	
Q9VT55	Uncharacterized protein, isoform N	6.42	8	12	0	40252.0846	4	
Q9W542	LD07342p	1.62	1	1	1	12566.9	1	
Q9Y124	BcDNA.GH08385	2.68	1	1	1	2198.9553	1	
Q7JZM8	Large ribosomal subunit protein mL41	16.27	2	2	2	60938.539	2	
Q8IRU4	3',5'-cyclic-AMP phosphodiesterase, isoform F	22.96	12	20	1	1814.1959	1	
Q9VTT0	Semaphorin 5c	1.92	2	2	2	28279.209	2	
Q9XZT7	Transcription initiation factor TFIID subunit 10b	14.38	2	2	2	32682.637	2	
A0A0B4LF27	Uncharacterized protein, isoform C	4.29	2	2	0	29591.81	2	
A1Z840	Cdc2-related kinase	4.13	2	3	2	74647.38	1	
G3JX30	Z band alternatively spliced PDZ-motif protein 52, isoform U	57.54	33	110	1	13097.809	1	
Q9W3S4	LD46272p	3.11	1	1	1	4250.1704	1	
A8JQX3	Nocturnin	1.87	1	1	1	6168.2554	1	
Q9GYV5	NF-kappa-B essential modulator	21.71	6	6	1	18390.963	1	
Q9VUL1	CTP synthase	1.59	1	1	0	19152.396	1	
A0A0B4KI71	Microtubule-associated protein 205, isoform C	26.6	22	40	1	1782.2455	1	
A8JNN5	GTPase activating protein and centrosome-associated, isoform B	0.67	1	1	0	6032.137	1	
B7Z0Z7	Venom dipeptidyl peptidase 4	9.54	9	11	0	247447.61792000002	11	
M9MRH8	CCR4-NOT transcription complex subunit 4	0.94	1	1	0	511.884	1	
O76857	BCL7-like	13.64	2	2	2	39094.303	2	
Q7JY89	RE35124p	15.0	1	1	1	2568.2407	1	
Q9VAN1	Reelin domain-containing protein	12.5	2	2	2	113796.775	2	
A8JUP7	Serine protease Hayan	2.2	2	3	2	29403.746	2	
P07664	Serendipity locus protein delta	4.16	2	2	2	32940.469	2	
Q9VGP0	D-aminoacyl-tRNA deacylase	9.49	2	2	2	93255.137	2	
Q9VUR7	Phosducin-like protein 1	6.88	2	2	2	7044.4712	2	
L0MPR2	Unc-13, isoform F	0.41	1	1	0	1761.8516	1	
M9MS21	Uncharacterized protein, isoform A	2.77	1	4	0	1034298.1505999999	4	
Q8IQU7	825-Oak	26.36	2	3	0	16285.8495	2	
Q9VGM4	LD28119p	6.76	2	2	2	4395.2097	2	
M9MRD1	Muscle-specific protein 300 kDa	2.65	29	30	0	104761.48958	12	
P11996	Larval serum protein 1 beta chain	0.89	1	1	0	19509.775	1	
Q9VS38	Mediator of RNA polymerase II transcription subunit 4	3.49	1	1	1	12154.598	1	
Q7K0D3	CG12909 protein	3.2	1	1	1	15186.546	1	
Q962I2	small monomeric GTPase	59.39	10	28	1	291253.54	2	
Q9VSK1	GH09510p	2.72	2	2	2	781.0406	1	
P18930	NADH-ubiquinone oxidoreductase chain 3	9.4	1	2	1	255247.763	2	
A0A0B4KGQ7	Uncharacterized protein, isoform D	2.96	1	2	0	4660.3171	2	
M9NDS8	Protein phosphatase 1 regulatory subunit 12B	12.05	14	16	0	472086.0534	14	
Q29R09	LD28546p	5.79	2	2	2	4402.7861	2	
Q8I0P8	Cuticular protein 65Av	10.81	1	2	1	3469.77757	2	
Q8SXC0	GH10306p	6.03	2	2	2	32490.33576	2	
Q8SXK2	Probable arginine--tRNA ligase, mitochondrial	3.7	2	2	2	522.7665	1	
Q9VDC9	protein O-GlcNAcase	5.2	3	3	3	4841.5794000000005	2	
Q9W0A9	GM02612p	3.06	1	1	1	3463.8833	1	
Q9VTU4	Eukaryotic translation initiation factor 3 subunit L	1.67	1	1	1	15867.833	1	
Q9I7C6	Cuticular protein 65Ax1	28.43	2	4	2	165710.3646	4	
Q9VKW3	Activator 1 subunit 5	2.11	1	1	1	31806.982	1	
Q9VT02	Chitin-binding type-2 domain-containing protein	9.25	1	1	1	8677.505	1	
Q9VV29	GEO12576p1	9.68	1	2	0	163314.033	2	
P45884	Attacin-A	5.36	1	2	0	69951.677	2	
A8JNC7	Dpr-interacting protein delta, isoform D	1.92	1	1	0	774.9066	1	
Q8INE8	type I protein arginine methyltransferase	2.32	1	1	0	4940.0215	1	
Q9VI70	GPN-loop GTPase 3	3.18	1	1	1	50639.973	1	
Q9VV27	MIP11526p	15.25	2	2	2	99437.772	2	
O76324	Discs overgrown protein kinase	2.27	1	1	0	2123.4136	1	
Q8MUJ1	Tumor necrosis factor family member eiger	2.41	1	1	1	12927.556	1	
Q9VFL9	FI07901p	6.08	2	2	2	7355.16	2	
A0A0B4JCW7	TBC1 domain family member 30	0.66	2	2	0	323.0231	1	
A0A0B4LGV1	ER membrane protein complex subunit 1	1.87	2	2	0	29016.0397	2	
A1ZAX7	Uncharacterized protein	18.25	2	3	2	140792.9064	3	
Q9VEQ0	Xylulose kinase	1.99	1	1	1	762.0604	1	
Q9W2Y4	RNA-binding protein NOB1	2.54	1	1	1	20872.63	1	
Q94900	Glutamate-gated chloride channel	2.19	1	1	0	47387.844	1	
A0A0B4KI11	Uncharacterized protein, isoform E	1.24	1	1	0	5069.872	1	
Q2PDU0	GEO11169p1	9.84	1	1	1	11425.095	1	
Q9VF46	GH25158p	7.34	2	3	2	72920.818	3	
Q9VSD8	IP10160p	6.67	2	2	2	12571.895400000001	2	
Q9VV95	Uncharacterized protein, isoform B	11.02	1	1	1	29803.088	1	
Q9VDT6	rRNA methyltransferase 2, mitochondrial	3.6	1	1	1	27889.873	1	
Q9VC49	DNA-directed RNA polymerases I, II, and III subunit RPABC5	13.43	1	2	1	71464.473	2	
Q9VYX7	Peptidoglycan-recognition protein SA	5.42	1	1	0	4527.466	1	
Q9VGD0	Defective proboscis extension response 15, isoform A	1.36	1	1	1	14675.841	1	
Q9VCE6	N(6)-adenosine-methyltransferase MT-A70-like protein	1.48	1	1	1	839.15564	1	
A8JNU1	adenylate cyclase	1.02	1	1	0	9871.705	1	
Q9W2E3	Negative cofactor 2alpha	3.23	1	1	1	16733.87	1	
Q7JW46	RE25483p	17.0	1	1	1	1929.0979	1	
Q7K010	Tetraspanin	5.0	1	2	1	17639.195	2	
Q9VUR4	FI11905p	11.6	4	9	1	19232.582	1	
Q9VIU7	Dolichol-phosphate mannosyltransferase subunit 1	9.54	2	2	2	11998.296999999999	2	
A0A0B4LGA2	RRM domain-containing protein	1.97	1	1	1	2639.9404	1	
A8DYU1	GRAM domain containing 1B, isoform D	0.66	1	1	0	6963.726	1	
Q9VLR2	Cytidine deaminase	9.41	2	2	2	53583.705	2	
P52656	Transcription initiation factor IIA subunit 2	15.09	2	3	2	67563.1464	3	
Q9VX25	Ubiquitin-conjugating enzyme E2 S	3.35	1	1	0	776.35	1	
A8JNV2	Uncharacterized protein	10.71	1	2	1	27345.273999999998	2	
Q9VRX7	LD29573p	1.32	1	1	1	8945.787	1	
Q9VMH7	Protein-lysine N-methyltransferase CG9154	4.93	1	1	0	52934.957	1	
O46099	EG:8D8.2 protein	0.78	1	1	1	1766.0432	1	
Q8SWU4	RE25571p	17.3	6	12	1	24179.502	1	
Q9VHW6	18S rRNA (guanine-N(7))-methyltransferase	8.33	2	2	2	25923.317000000003	2	
Q9VRA0	Migration and invasion enhancer 1	7.37	1	2	1	77670.881	2	
P91943	Protein pangolin, isoforms A/H/I/S	1.46	1	1	0	2674.2444	1	
Q8T4E1	Putative GPI-anchor transamidase	2.54	1	1	1	20496.99	1	
M9ND31	Glucosamine-6-phosphate isomerase	13.97	4	5	1	34206.977	1	
Q9VEP0	Regulatory protein zeste	2.17	1	2	1	1997.234	1	
Q8IRD6	Dro4 protein	33.8	2	2	2	86624.87700000001	2	
Q8SXW3	GV1, isoform B	4.44	1	2	0	50501.879	2	
A1Z9M6	Vesicular inhibitory amino acid transporter	2.91	2	2	2	26920.538	2	
Q7JWE2	GH09427p	3.96	1	1	1	8563.072	1	
Q8IRN0	FI06485p	10.84	2	2	2	18204.617	2	
Q9VHS6	Copper transport protein	5.75	1	1	1	961.3872	1	
D8FT19	MIP22288p	2.35	1	1	0	3318.817	1	
A0A0B4LIG1	Pre-mod(Mdg4)-C, isoform B	15.27	2	2	2	23910.869	2	
Q8SYJ9	Threonylcarbamoyl-AMP synthase	5.24	1	1	1	638.45557	1	
Q8ML92	Protein aveugle	7.55	1	1	1	28422.71	1	
Q9VEK6	Leucine-rich repeat protein soc-2 homolog	3.59	1	1	0	797.98834	1	
Q8MLR7	phosphatidylinositol-3,5-bisphosphate 3-phosphatase	1.18	1	1	0	5705.4067	1	
Q9VT15	GH14734p	2.78	1	2	1	28091.556	2	
Q9W2M8	Large ribosomal subunit protein mL54	12.88	2	2	2	22033.1591	2	
A1A750	GEO11067p1	18.81	2	2	2	67532.1444	2	
Q9VF83	LD33178p	2.73	1	1	1	9624.309	1	
X2JCX4	Uncharacterized protein, isoform A	18.52	1	1	1	5200.8574	1	
Q9NHV9	Protein vav	3.66	3	3	0	10016.262	1	
Q9W590	Large subunit GTPase 1 homolog	1.82	1	1	0	9540.6045	1	
A0A0B4KEC3	D4, isoform D	2.02	1	1	0	671.829	1	
Q9V8I2	Ragulator complex protein LAMTOR2 homolog	7.2	1	3	1	96663.14199999999	3	
M9PCK0	Decima, isoform D	4.29	1	1	0	11086.103	1	
Q9VPA9	LD24894p	0.92	1	1	1	11646.935	1	
Q9VSS4	IP05455p	10.32	1	1	1	26939.5	1	
Q8SZ16	Succinate dehydrogenase assembly factor 3, mitochondrial	15.0	2	2	2	71836.518	2	
Q9VT51	Insulin-like peptide 2	19.71	2	2	2	9580.327	1	
A0A0B4JDB9	Eukaryotic translation initiation factor 4E homologous protein, isoform D	4.13	1	2	0	3829.7182000000003	2	
Q7KV26	Kinase	2.6	1	1	1	3067.0469	1	
Q9VLJ0	Probable cGMP 3',5'-cyclic phosphodiesterase subunit delta	4.64	1	1	1	4029.7297	1	
Q9VXB3	Histone deacetylase complex subunit SAP30 homolog	5.78	1	1	0	6661.983	1	
Q02427	RNA-binding protein 1	29.86	4	5	1	319966.5	1	
M9PBB3	Uncharacterized protein, isoform D	1.57	1	1	0	9868.682	1	
Q9VCQ7	LD40758p	1.61	1	1	1	394.95395	1	
Q9VD48	Bomanin bicipital 3, isoform A	24.49	2	2	2	13356.6734	2	
Q9VDL4	LP04613p	2.72	1	2	1	9914.394	2	
Q9VQ52	GH27779p	3.93	2	2	1	43675.697329999995	2	
B7Z0S9	Glutathione S transferase D11, isoform B	7.0	2	2	0	103161.883	2	
M9PHV4	Uncharacterized protein, isoform F	3.18	2	2	0	10691.6115	2	
Q9VGE8	Tachykinins	6.57	2	4	0	40041.6349	4	
A0A0B4KFH9	Uncharacterized protein, isoform B	14.15	2	2	0	46766.015999999996	2	
A1ZBH1	Uncharacterized protein, isoform D	5.57	2	2	0	47112.232	2	
Q29QQ9	Ribosomal RNA-processing protein 42	5.74	2	2	2	23982.0305	2	
Q9W4K1	AP-3 complex subunit beta	0.86	1	1	1	3113.3943	1	
P42282	Protein tramtrack, alpha isoform	2.21	2	2	0	12727.157	2	
Q7YU81	Protein charlatan	1.48	2	2	0	11236.59	2	
Q9VHV3	FI02011p	3.75	2	2	2	20704.283	2	
Q8T9L5	Serine/threonine-protein kinase STK11	1.76	1	1	1	4463.388	1	
Q9VN42	Dorsal interacting protein 2	7.08	2	2	2	15330.2806	2	
Q9GYV9	Mediator of RNA polymerase II transcription subunit 7	3.64	1	1	1	7496.4478	1	
Q9V3A6	Ero1-like protein	2.28	1	1	1	2757.2026	1	
Q9VIQ4	GH03980p	10.75	2	2	2	53128.47350000001	2	
Q7KSP6	SET domain binding factor, isoform B	1.27	2	3	0	231665.25	2	
Q7K8Y3	IP16419p	26.28	9	11	0	875611.1463	10	
Q8STG9	DSec61alpha	1.89	1	1	1	25869.457	1	
A0A0B4K763	superoxide dismutase	8.92	2	3	0	49988.4848	3	
Q9V439	Mediator of RNA polymerase II transcription subunit 22	5.59	1	1	1	15977.661	1	
P22812	Protein Tube	3.9	2	2	2	2444.3806699999996	2	
Q9VZI2	Activated Cdc42 kinase Ack	1.03	1	1	1	58126.6	1	
Q9XYQ2	Protein unc-119 homolog	9.06	2	2	0	35014.085999999996	2	
Q7JV39	GH01142p	5.05	1	1	1	14636.88	1	
A0A0B4LHI9	Inwardly rectifying potassium channel 2, isoform D	3.52	2	2	0	20480.5275	2	
Q8IN02	diphthine methyl ester synthase	5.69	1	1	1	48993.65	1	
Q27367	Protein croquemort	4.48	2	2	2	26098.531	1	
Q7K2Y9	Protein N-terminal glutamine amidohydrolase	7.8	1	1	0	2799.948	1	
Q9VTC2	Biogenesis of lysosome-related organelles complex 1 subunit 4	5.33	1	1	0	2469.6506	1	
Q0KI28	Biogenesis of lysosome-related organelles complex 1 subunit 5	6.25	1	1	0	2799.9492	1	
A1Z814	Oxysterol-binding protein	2.81	2	2	0	14848.0137	2	
Q9W4F9	IP01388p	3.65	2	2	0	21494.561999999998	2	
E1JJR2	Nicotinic acetylcholine receptor alpha7, isoform E	2.48	1	1	0	2311.1367	1	
Q7KMJ6	RNA-binding protein spenito	1.39	1	1	1	6197.8833	1	
A0A0B4LHE6	Orcokinin, isoform B	6.3	1	1	1	2989.186	1	
F0JAQ9	MIP27169p	2.34	1	1	0	1938.6317	1	
P18289	Transcription factor Jra	3.81	1	1	0	4131.5117	1	
B7Z0W9	Proton channel OtopLc	0.7	1	1	1	31759.684	1	
Q9VJ77	FI24106p1	2.07	1	1	0	863.4272	1	
Q7K0F7	Carbonyl reductase, isoform A	2.54	1	1	1	28114.049	1	
Q9VDN4	Uncharacterized protein, isoform A	2.34	1	1	1	6316.819	1	
Q9VR55	LD29159p	8.71	1	4	1	61642.7743	3	
Q9VHH7	Adenosine deaminase-like protein	3.56	1	1	1	11213.804	1	
M9MRP5	Ecdysone-induced protein 63F 1, isoform C	30.39	4	6	0	115600.2726	5	
P54194	General odorant-binding protein 84a	6.86	1	1	1	16802.188	1	
Q24468	Receptor protein serine/threonine kinase put	1.74	1	1	1	7805.9194	1	
Q95RQ8	Zinc finger protein pita	2.34	2	2	2	51332.038499999995	2	
