Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F5: 129N, Sample, n/a, Earth_M1	Abundances Count: F5: 129N, Sample, n/a, Earth_M1	Modifications
Q9V7Y2	Sphingosine-1-phosphate lyase	4.77	3	3	3	3302.47435	2	
Q9VES1	ADP-ribosylation factor-like protein 6-interacting protein 1	4.06	1	1	0	5456.4883	1	
Q9VK68	PITH domain-containing protein CG6153	7.11	2	4	0	3193.3785	2	
Q9VPD2	Cytosolic Fe-S cluster assembly factor Nubp2 homolog	6.15	2	3	2	2781.453	1	
Q9VVW5	Dual specificity protein phosphatase Mpk3	4.62	2	3	0	7633.12978	3	
Q9VWS2	Nucleoporin Nup35	6.65	3	4	3	18372.584	2	
Q9W568	Protein halfway	5.56	3	4	0	1023.12624	2	
Q9XZT1	Mediator of RNA polymerase II transcription subunit 18	9.68	2	2	1	668.00464	1	
Q9Y0Y6	Nuclear receptor-binding protein homolog	3.3	2	4	0	5953.2153	1	
A0A0B4K7U4	Muscleblind, isoform H	2.42	2	4	0	27899.3481	3	
A0A0B4KEZ2	Nervy, isoform D	2.11	2	2	0	1025.3965600000001	2	
A0A0B4KFK9	Canoe, isoform F	1.69	3	5	0	2479.5383	2	
A0A0B4KGN2	MICOS complex subunit MIC60	45.84	36	139	1	44805.914	1	
A0A0B4LGY0	Uncoordinated 115a, isoform H	26.04	20	57	1	17553.334	1	
A0ACD4DAB9	Bruchpilot, isoform R	51.29	108	368	0	24282.9797	3	
A1Z7M0	Space blanket	5.71	2	4	2	10683.2024	4	
A8JNQ4	RNA-binding Fox protein 1, isoform I	2.39	2	6	0	30131.7283	4	
B5RJS0	IP20241p	2.69	3	3	0	2704.0408	1	
E1JJM0	FI20063p1	14.83	10	14	0	61530.3862	10	
E2QD26	Phosphopantothenoylcysteine synthetase, isoform C	5.9	2	3	1	2925.18214	3	
M9PEX2	Uncharacterized protein, isoform D	25.93	10	33	1	9316.1823	4	
M9PHI0	Hyperkinetic, isoform M	2.03	2	3	0	10613.3127	2	
Q0E8R1	FI07211p	29.47	10	55	0	7401.4971000000005	2	
Q6NLA3	V-type proton ATPase subunit a	7.98	8	19	0	61108.9994	17	
Q7JWH6	RE61424p	6.99	2	3	2	6071.353	1	
Q7JZJ3	Cuticular protein 56F	11.98	3	4	3	2888.94353	3	
Q7K1Q7	Ribosome assembly factor mrt4	9.77	3	5	3	43827.43954000001	5	
Q7K1W4	Epoxide hydrolase	4.06	2	2	2	376.97412	1	
Q7KVW1	RE73736p	4.94	3	4	0	11499.5111	4	
Q7PLV6	FI02158p	1.7	2	2	2	1745.9958	1	
Q8I062	GH23305p	80.95	19	194	1	13901.034599999999	2	
Q8I937	Ribosome biogenesis regulatory protein	5.16	2	3	2	5500.347	1	
Q9I7N2	Nucleoporin NUP42	4.27	2	3	0	2505.98488	2	
Q9V3T2	Mitochondrial 2-oxodicarboxylate carrier	7.52	2	3	1	3647.2418	2	
Q9VCS2	Short-chain dehydrogenase/reductase 3	2.49	1	3	1	9543.679	1	
Q9VG79	Xaa-Pro dipeptidase	4.89	3	3	3	518.41754	1	
Q9VHX1	LD44032p	1.41	1	1	1	477.86853	1	
Q9VKC1	IP16805p	2.72	1	1	1	13192.58	1	
Q9VPY2	Phospholipase A2 activator protein, isoform A	3.43	3	4	3	380.1465	1	
Q9VSE8	UDP-glucuronic acid decarboxylase 1	5.9	3	4	3	3933.0661899999996	3	
Q9VTE1	Immediate early response 3-interacting protein 1	16.25	1	1	1	429.9315	1	
Q9VTW6	U6 snRNA-associated Sm-like protein LSm2	14.74	2	3	2	5936.575940000001	2	
Q9VTY1	LD40136p	5.69	2	3	2	1438.7164	1	
Q9VVU6	Pre-mRNA-processing factor 6	2.15	2	2	2	972.75977	1	
Q9VYI2	BRMS1 transcriptional repressor	6.18	2	2	2	1596.9941	1	
Q9W2N5	GH10162p	3.47	2	4	2	3354.8084	2	
Q9W362	La-related protein 7	1.51	1	2	1	8238.1736	2	
Q9W525	LD08195p	3.8	2	4	1	3700.2522	1	
P0C919	Molybdopterin synthase sulfur carrier subunit	31.11	3	5	3	10337.942340000001	3	
Q24314	Vacuolar protein sorting-associated protein 18 homolog	2.69	3	3	3	807.29315	1	
Q9VI58	Terminal uridylyltransferase Tailor	3.39	2	2	0	5474.919	1	
Q9XYN7	Proteasome subunit beta type-3	4.88	1	2	1	11671.48094	2	
A0A0B4JCU7	Matrix metalloproteinase 1, isoform E	5.17	3	3	0	1074.22824	2	
A0A0B4LHR2	Uncharacterized protein, isoform F	10.31	8	12	0	2273.0215	1	
A0A6M3Q6Z1	Stambha A, isoform F	1.2	1	1	0	757.8999	1	
A8E6R2	Alanine--glyoxylate aminotransferase 2, mitochondrial	1.54	1	1	0	2948.6306	1	
B7YZX9	Uncharacterized protein, isoform B	11.92	2	7	0	47714.9283	6	
E1JJ83	Os-C, isoform B	7.19	1	4	0	2988.29087	3	
M9PCB7	Trailer hitch, isoform G	20.37	10	32	0	58807.73635	20	
M9PG97	Female sterile (2) ltoPP43, isoform C	2.97	1	2	0	5006.925899999999	2	
O46231	FI18705p1	66.21	20	67	1	12489.6133	2	
Q6IDE2	GH07226p	2.0	1	1	1	9153.174	1	
Q7JVH0	Splicing factor YJU2	2.7	2	2	2	378.11197	1	
Q7KUV4	Uncharacterized protein, isoform A	16.67	1	3	1	40356.727000000006	2	
Q86BB4	Transforming acidic coiled-coil protein, isoform E	39.18	10	23	1	1416.92864	2	
Q8IQ80	GH06117p	1.41	1	3	0	1539.4893	1	
Q9VD61	Sulfhydryl oxidase	4.89	3	3	3	7130.816180000001	2	
Q9VJG2	RRM domain-containing protein	5.75	3	3	3	3825.08585	3	
Q9W5C1	RE02292p	1.13	1	1	1	931.75543	1	
Q7K4H4	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66	2.91	2	3	0	4203.321	2	
Q7KNS3	Lissencephaly-1 homolog	4.14	2	2	0	2064.357	1	
Q8IN78	Mitochondrial import inner membrane translocase subunit Tim22	12.31	2	3	2	10394.400099999999	2	
Q9VMV6	Thioredoxin reductase-like selenoprotein T homolog CG3887	14.65	2	5	0	15682.6241	3	
Q9VPR7	UPAR/Ly6 domain-containing protein cold	9.15	1	4	1	15518.9983	3	
B7Z0L1	Fasciclin 1, isoform E	45.35	29	143	0	3757089.87165	120	
E1JH70	Kank, isoform E	1.18	1	1	0	565.37225	1	
M9MRD4	Muscle-specific protein 300 kDa, isoform B	3.84	34	44	0	544.9939	1	
M9NFP1	Jim, isoform E	1.94	2	2	0	6387.3357	2	
Q7K231	RING-type E3 ubiquitin transferase	1.93	1	1	1	2299.2854	1	
Q7YZ93	Uncharacterized protein, isoform B	3.14	2	3	0	5925.5684	1	
Q8IQH6	Nebulosa, isoform A	2.12	1	1	0	452.3665	1	
Q9VAI2	ADAM10 endopeptidase	1.76	3	3	1	975.9571	1	
Q9VDJ8	Cuticular protein 92F	2.89	1	3	1	55806.703030000004	2	
Q9VFB5	DNA-directed RNA polymerase II subunit RPB7	5.2	1	1	1	874.3335	1	
Q9VL69	Translocon-associated protein subunit gamma	10.0	2	3	2	35384.6955	3	
Q9VLX9	Uncharacterized protein, isoform B	20.93	1	2	1	228273.714	2	
Q9VND4	Vacuolar ATPase assembly protein VMA22	14.84	2	3	2	7555.4722	3	
Q9VWE8	Actin-related protein 10, isoform A	2.65	1	1	1	501.7389	1	
Q9VZF0	LD44732p	3.61	1	1	1	939.37286	1	
Q9VZX7	Autophagy-related protein 2	0.58	1	1	1	498.3703	1	
Q9W249	IP21806p	4.27	2	3	2	2285.513	1	
A0A0B4K6A2	Glial cell line-derived neurotrophic family receptor-like, isoform I	1.97	3	5	0	5458.5111400000005	4	
A0A0B4K6E6	Uncharacterized protein, isoform C	13.21	1	3	0	17743.4193	2	
A0A0B4K7M9	DnaJ homolog l(2)tid, mitochondrial	22.76	10	14	1	1999.0155	1	
A0A0B4KHR2	BRCA1-associated protein	1.25	1	1	0	506.7078	1	
A0A6F7R657	Widerborst, isoform H	13.26	9	30	1	827.2907	1	
D1YSG8	calcium/calmodulin-dependent protein kinase	27.5	14	33	0	63123.0878	3	
M9PCQ3	Protein phosphatase 1 regulatory subunit 12B	12.96	13	19	0	8100.544	1	
M9PG37	Cytoplasmic linker protein 190, isoform R	22.3	36	84	1	2308.1555	1	
Q4QPR8	GEO10187p1	19.51	2	2	2	2046.1082	1	
Q7KB18	Epoxide hydrolase	6.91	2	3	1	450.34302	1	
Q9VAS9	APC-like, isoform A	1.2	3	3	1	788.90845	1	
Q9VV37	GEO13385p1	10.1	1	7	1	171417.50089999998	4	
Q9VVX6	BET1 homolog	6.84	1	1	1	6732.288	1	
Q9W152	RH33060p	5.63	1	2	1	751.6573	1	
Q9VSC1	Signal recognition particle 9 kDa protein	10.39	1	2	1	3041.4038	1	
Q9W4M9	tRNA (cytosine(34)-C(5))-methyltransferase	3.49	3	3	3	2142.2354	1	
A0A0B4K7H1	Hulk, isoform M	10.65	12	16	0	3045.2698	1	
B7Z058	Rho GTPase activating protein at 71E, isoform D	3.09	2	2	0	946.34863	1	
E1JGW3	Ion transport peptide, isoform E	8.33	1	1	0	349.7364	1	
Q0KHU0	Myosin 10A, isoform D	1.59	3	3	0	716.8406	1	
Q8SYL1	Glutamate-rich WD repeat-containing protein 1	1.75	1	2	1	20586.078	2	
Q9VB09	IP04131p	12.1	2	3	2	5409.4379	2	
Q9VHN8	LD37279p	1.54	1	1	1	6887.731	1	
Q9VIT5	ascorbate ferrireductase (transmembrane)	3.72	1	3	0	6832.592	1	
Q9W5E7	LP07417p	11.4	1	1	1	1922.894	1	
P17917	DNA sliding clamp PCNA	3.08	1	1	1	459.65485	1	
Q9VMP9	Glucosamine-6-phosphate deaminase	16.12	5	11	0	55114.5441	7	
A0A0B4KGZ0	Methyl-CpG binding domain protein-like, isoform C	15.59	4	5	0	3982.5134500000004	2	
A1ZAU6	FI05912p	3.24	2	2	1	516.10693	1	
Q0KI97	Protein FMC1 homolog	6.93	1	2	1	9889.2536	2	
Q7K3Z8	GH01208p	2.35	1	2	1	4324.37302	2	
Q9VAN8	FI15955p1	6.08	2	2	2	4109.0386	1	
Q9VP66	Uncharacterized protein, isoform L	16.18	8	10	1	6196.2954	2	
Q9VT55	Uncharacterized protein, isoform N	5.45	7	13	0	13478.001699999999	2	
Q9VV55	GH08429p	3.98	2	3	2	4240.8042	2	
Q9W542	LD07342p	1.12	1	1	1	482.9908	1	
Q9W543	Rabconnectin-3B, isoform A	1.18	2	2	2	2217.3031	2	
Q7JZM8	Large ribosomal subunit protein mL41	6.63	1	1	1	19364.717	1	
Q8IRU4	3',5'-cyclic-AMP phosphodiesterase, isoform F	12.08	7	16	1	599.3528	1	
Q9VTT0	Semaphorin 5c	0.91	1	2	1	8166.729	2	
Q9XZT7	Transcription initiation factor TFIID subunit 10b	5.48	1	3	1	13984.2531	3	
A0A0B4LF27	Uncharacterized protein, isoform C	9.34	5	9	0	24521.548029999998	5	
A1Z840	Cdc2-related kinase	4.39	2	2	2	950.74454	2	
Q9VXD7	GH04692p	5.61	2	3	2	507.70114	1	
Q9W3S4	LD46272p	5.26	2	3	2	3322.8718	3	
A8JQX3	Nocturnin	3.58	2	2	2	678.7181	1	
A8JNM1	Formin 3, isoform B	1.69	3	3	0	400.2293	1	
A8JNN5	GTPase activating protein and centrosome-associated, isoform B	1.09	1	2	0	1260.25345	2	
B7Z0Z7	Venom dipeptidyl peptidase 4	6.6	7	9	0	5439.12407	3	
M9MRH8	CCR4-NOT transcription complex subunit 4	0.85	1	1	0	2725.1719	1	
O76857	BCL7-like	13.64	2	3	2	2601.2772999999997	2	
Q7JY89	RE35124p	25.0	2	5	2	4572.4214	2	
Q9VAN1	Reelin domain-containing protein	12.5	2	4	2	5472.71974	4	
A8JUP7	Serine protease Hayan	2.67	2	3	2	11795.091	3	
P07664	Serendipity locus protein delta	4.16	2	3	2	15396.8505	3	
Q9VGP0	D-aminoacyl-tRNA deacylase	8.86	2	4	2	5502.9091	3	
L0MPR2	Unc-13, isoform F	0.85	2	2	0	2435.9094	1	
M9MS21	Uncharacterized protein, isoform A	2.77	1	8	0	20161.7184	7	
Q8IQU7	825-Oak	17.05	2	3	0	12484.9928	2	
M9MRD1	Muscle-specific protein 300 kDa	3.4	44	55	0	60944.02615	20	
P11996	Larval serum protein 1 beta chain	1.77	2	2	0	2225.66414	2	
Q9V3J8	Protein will die slowly	3.88	1	2	0	3994.018	1	
Q7K0D3	CG12909 protein	6.76	2	3	2	7593.8725	3	
Q9VSK1	GH09510p	1.06	1	1	1	5669.5166	1	
P18930	NADH-ubiquinone oxidoreductase chain 3	9.4	1	1	1	14214.326	1	
A0A0B4KGQ7	Uncharacterized protein, isoform D	6.51	2	5	0	4810.911	2	
A4V134	calcium/calmodulin-dependent protein kinase	31.24	15	34	1	4793.0283	1	
M9NDS8	Protein phosphatase 1 regulatory subunit 12B	12.53	14	20	0	61410.049	13	
Q8I0P8	Cuticular protein 65Av	10.81	1	4	1	3561.8886300000004	2	
Q8SXC0	GH10306p	2.86	1	2	1	5633.161099999999	2	
Q9VQT5	FI01556p	13.92	1	4	1	1875.191	1	
Q9VTU4	Eukaryotic translation initiation factor 3 subunit L	3.53	2	3	2	4687.4541	2	
Q9I7C6	Cuticular protein 65Ax1	28.43	2	3	2	24781.225	3	
Q9VT02	Chitin-binding type-2 domain-containing protein	6.36	1	1	1	18467.72	1	
P45884	Attacin-A	5.36	1	1	0	4385.4272	1	
A8JNC7	Dpr-interacting protein delta, isoform D	4.26	2	3	0	1914.87684	3	
Q9VI70	GPN-loop GTPase 3	7.77	2	3	2	7697.3082	3	
Q9VV27	MIP11526p	7.63	1	1	1	8122.26	1	
O76324	Discs overgrown protein kinase	7.95	2	3	0	2759.68816	2	
Q8MUJ1	Tumor necrosis factor family member eiger	1.93	1	1	1	3051.851	1	
O18680	5-aminolevulinate synthase	3.34	2	2	2	1591.4711	1	
Q29QE1	GH15984p	0.57	1	2	0	6051.3678	2	
A0A0B4LGV1	ER membrane protein complex subunit 1	0.77	1	1	0	2073.2603	1	
A1ZAX7	Uncharacterized protein	6.35	1	2	1	4821.1798	2	
Q9VAW3	glutamine--fructose-6-phosphate transaminase (isomerizing)	1.32	1	1	1	1790.0278	1	
Q9W2Y4	RNA-binding protein NOB1	5.08	2	2	2	235614.37269999998	2	
Q94900	Glutamate-gated chloride channel	1.97	1	2	0	9964.312199999998	2	
A0A0B4KI11	Uncharacterized protein, isoform E	2.85	2	3	0	5479.3246	3	
A0A6M3Q6V5	poly(A)-specific ribonuclease	2.64	1	2	0	12184.6713	2	
E1JGY7	Hulk, isoform G	10.66	12	17	1	296.24207	1	
Q2PDU0	GEO11169p1	9.84	1	2	1	8908.8559	2	
Q9VF46	GH25158p	7.34	2	7	2	16207.3757	6	
Q9VV95	Uncharacterized protein, isoform B	11.02	1	2	1	15377.9375	2	
Q9VDT6	rRNA methyltransferase 2, mitochondrial	6.4	2	2	2	12788.1888	2	
Q9VYX7	Peptidoglycan-recognition protein SA	9.85	2	2	0	2595.83035	2	
Q7KST5	L-serine deaminase	5.06	2	2	0	346.80377	1	
A8JNU1	adenylate cyclase	1.02	1	3	0	4135.5226999999995	2	
Q7KVR7	AP-1 complex subunit gamma	1.02	1	1	0	861.24835	1	
Q9W2E3	Negative cofactor 2alpha	5.57	2	4	2	10231.007	2	
Q7JW46	RE25483p	9.0	1	1	0	16584.617	1	
Q7K010	Tetraspanin	8.64	2	4	2	8094.31897	4	
Q9VUR4	FI11905p	19.75	6	14	1	3494.4294	1	
Q9VIU7	Dolichol-phosphate mannosyltransferase subunit 1	5.81	1	1	1	2265.418	1	
A0A0B4LGA2	RRM domain-containing protein	4.67	2	3	2	817.22644	1	
A8DYU1	GRAM domain containing 1B, isoform D	1.32	2	3	0	2841.0703	1	
Q9VLR2	Cytidine deaminase	9.41	2	3	2	6243.38205	3	
P52656	Transcription initiation factor IIA subunit 2	8.49	1	2	1	1823.2332	1	
Q9VX25	Ubiquitin-conjugating enzyme E2 S	4.78	1	1	0	4291.4624	1	
A8JNV2	Uncharacterized protein	10.71	1	3	1	9245.6077	2	
Q9VDD0	Protein-lysine N-trimethyltransferase SMYD5	3.31	1	1	1	2058.7427	1	
Q9VMH7	Protein-lysine N-methyltransferase CG9154	5.38	2	2	0	12257.130000000001	2	
A1Z7M8	Angiotensin-converting enzyme	2.79	2	2	1	3992.5632	2	
O46099	EG:8D8.2 protein	0.63	1	1	1	917.2657	1	
Q7JZZ3	RE03883p	6.99	2	3	2	10645.8015	3	
Q8SWU4	RE25571p	17.08	5	12	1	4600.405	1	
Q8SWX4	Aminopeptidase	2.39	2	2	2	547.9728	1	
Q9VRA0	Migration and invasion enhancer 1	23.16	2	3	2	19500.1305	2	
O16043	Anon1A4	9.84	2	3	2	3487.3459000000003	2	
Q9VEP0	Regulatory protein zeste	2.17	1	1	1	3294.4714	1	
Q8SXW3	GV1, isoform B	13.33	2	5	0	21008.4162	4	
Q8IRN0	FI06485p	3.21	1	2	1	4957.227999999999	2	
Q9VHS6	Copper transport protein	6.32	2	3	2	1272.17292	2	
D8FT19	MIP22288p	4.05	2	3	0	6912.171829999999	3	
Q9V5Q4	Pre-mRNA-splicing factor Syf2	5.75	1	2	1	5672.1086000000005	2	
Q9VAD6	Conserved oligomeric Golgi complex subunit 7	3.23	2	2	2	3379.2104	1	
Q8SYJ9	Threonylcarbamoyl-AMP synthase	3.23	1	2	1	1926.5653	1	
Q9VEK6	Leucine-rich repeat protein soc-2 homolog	4.99	2	2	0	3028.606	1	
Q9VT15	GH14734p	8.33	2	4	2	2693.677	2	
A1A750	GEO11067p1	6.93	1	1	1	7645.946	1	
Q9VF83	LD33178p	4.33	2	4	2	8251.73642	4	
X2JCX4	Uncharacterized protein, isoform A	33.33	2	4	2	34002.5178	3	
Q9W590	Large subunit GTPase 1 homolog	1.49	1	1	0	733.42535	1	
A0A0B4KEC3	D4, isoform D	4.23	2	2	0	2197.843	1	
Q9VWA7	Golden goal	0.79	1	3	1	11301.471	1	
M9PCK0	Decima, isoform D	9.87	2	3	0	9264.57445	2	
Q9VUQ8	DCN1-like protein 1	10.42	2	2	0	19335.9762	2	
Q9VPA9	LD24894p	1.45	1	2	1	4957.7835	2	
Q9VTG8	Ig-like domain-containing protein	14.37	2	2	2	5459.9116	1	
Q8IN81	Sex determination protein fruitless	1.47	1	1	0	843.2047	1	
Q8SZ16	Succinate dehydrogenase assembly factor 3, mitochondrial	6.67	1	2	1	4959.6974	2	
Q9VT51	Insulin-like peptide 2	19.71	2	3	2	7099.8949	3	
A0A0B4JDB9	Eukaryotic translation initiation factor 4E homologous protein, isoform D	4.13	1	2	0	2150.857	2	
Q7KV26	Kinase	1.45	1	1	0	4135.055	1	
Q9VLJ0	Probable cGMP 3',5'-cyclic phosphodiesterase subunit delta	7.95	1	1	1	3779.1292	1	
A0A0B4JCY1	Anoctamin	0.82	1	1	0	21109.535	1	
M9PBB3	Uncharacterized protein, isoform D	2.35	1	1	0	522.0764	1	
Q7K4Y8	GH22690p	3.14	2	2	2	447.73508	1	
Q9VCQ7	LD40758p	2.61	2	3	2	2220.062	1	
Q9VD48	Bomanin bicipital 3, isoform A	24.49	2	2	2	3370.1833	1	
Q9VDL4	LP04613p	2.72	1	3	1	3654.31323	3	
Q9VS55	CTCF	2.2	2	3	2	2278.6514	1	
Q9W1Q4	Uncharacterized protein, isoform D	16.57	4	24	1	348.40097	1	
B7Z0S9	Glutathione S transferase D11, isoform B	7.0	2	4	0	5027.44103	4	
Q9VJ06	LD05576p	4.55	1	1	1	408.4415	1	
Q9VGE8	Tachykinins	2.42	1	2	0	9544.778	1	
A0A0B4KFH9	Uncharacterized protein, isoform B	6.13	1	1	0	524.9639	1	
Q9W4K1	AP-3 complex subunit beta	0.86	1	2	1	733.8017	2	
P42282	Protein tramtrack, alpha isoform	2.21	2	3	0	7138.4982	2	
Q7YU81	Protein charlatan	0.66	1	2	0	6905.49766	2	
Q9VHV3	FI02011p	1.5	1	1	1	3295.436	1	
Q9GYV9	Mediator of RNA polymerase II transcription subunit 7	3.64	1	1	1	557.71277	1	
Q9VE11	UPF0488 protein CG14286	10.0	2	3	2	2333.7057	2	
Q7K8Y3	IP16419p	17.86	7	17	0	26417.12732	12	
Q8STG9	DSec61alpha	4.2	2	3	2	427.3845	1	
P22812	Protein Tube	3.9	2	2	2	3070.79	1	
Q9VJ45	UDP-glucuronosyltransferase	3.48	2	2	2	474.52737	1	
Q9VZI2	Activated Cdc42 kinase Ack	1.03	1	1	1	916.93317	1	
Q9XYQ2	Protein unc-119 homolog	9.06	2	2	0	10734.567	1	
Q9VZX8	AT02196p	2.89	1	1	1	995.0263	1	
Q9W0M0	Dodecenoyl-CoA delta-isomerase	6.49	2	2	2	4320.2914	2	
Q8T088	WD repeat-containing protein 55 homolog	1.81	1	1	1	4745.5415	1	
Q7K2Y9	Protein N-terminal glutamine amidohydrolase	3.9	1	2	0	7124.531800000001	2	
Q9VTC2	Biogenesis of lysosome-related organelles complex 1 subunit 4	5.33	1	1	0	3794.121	1	
Q0KI28	Biogenesis of lysosome-related organelles complex 1 subunit 5	6.25	1	2	0	732.4615	1	
Q9W3F7	Mitoguardin	4.19	2	3	2	722.09753	1	
A1Z814	Oxysterol-binding protein	1.02	1	1	0	4154.102	1	
Q9W4F9	IP01388p	3.65	2	3	0	3309.59827	2	
E1JJR2	Nicotinic acetylcholine receptor alpha7, isoform E	1.77	1	1	0	3807.0913	1	
Q7KMJ6	RNA-binding protein spenito	1.13	1	1	1	600.2659	1	
A0A0B4LHE6	Orcokinin, isoform B	12.6	2	2	2	4022.002	2	
A1ZAX6	FI02012p	1.2	1	1	0	669.05304	1	
F0JAQ9	MIP27169p	5.85	2	3	0	900.5744	1	
P18289	Transcription factor Jra	3.11	1	1	0	8011.177	1	
Q9VMX1	KIF-binding protein	2.83	2	2	2	5305.9883	1	
Q7K0F7	Carbonyl reductase, isoform A	4.51	2	3	2	4381.67667	2	
Q9VR55	LD29159p	8.71	1	3	1	3945.2973	2	
Q9VHH7	Adenosine deaminase-like protein	2.37	1	1	1	609.62476	1	
M9MRP5	Ecdysone-induced protein 63F 1, isoform C	4.42	1	1	0	2256.661	1	
Q9BLX1	PDGF- and VEGF-related factor 1, isoform B	7.64	2	2	0	890.57212	2	
Q24468	Receptor protein serine/threonine kinase put	1.74	1	1	1	704.4638	1	
Q95RQ8	Zinc finger protein pita	2.34	2	6	2	5931.357959999999	5	
Q8IR92	Uncharacterized protein, isoform A	8.58	7	12	0	450.92508	1	
Q7KVT8	Orion, isoform B	3.1	2	2	0	929.0508	1	
Q9VV26	GEO12049p1	6.84	1	4	1	43135.967000000004	4	
Q9VPU0	RCC1-like domain-containing protein	2.2	1	1	1	396.0809	1	
A1Z971	Uncharacterized protein, isoform A	1.0	1	1	1	957.0456	1	
Q24192	Ras-like GTP-binding protein RhoL	7.89	2	4	0	14625.9468	4	
Q8MKL1	UPF0598 protein CG30010	4.79	1	1	0	3617.8933	1	
Q9W3C8	Carbonic anhydrase 3, isoform A	4.4	1	2	1	1224.84427	2	
M9PGK3	Uncharacterized protein, isoform I	1.54	2	3	0	1179.30294	2	
A1Z8Q0	Tweedlebeta	6.06	1	1	1	5653.8574	1	
A1ZAG3	Protein G12	8.33	1	2	1	1966.7977	2	
Q9W452	Peptidase S1 domain-containing protein	2.61	1	1	1	7413.129	1	
Q9Y166	BcDNA.GH02431	5.71	2	2	2	8277.537	1	
Q7K1R6	LD46221p	7.98	2	3	2	554.5825	1	
A0A0B4JCQ5	phosphatidate phosphatase	5.24	6	8	0	24846.831	5	
Q6IJE8	HDC15077	17.04	2	5	2	36506.2579	4	
A1Z782	PX domain-containing protein kinase-like protein	2.32	1	3	0	835.3568	1	
Q9VVI0	SD09427p	1.81	1	1	1	2549.2708	1	
A0A0B4KH70	Trivet, isoform F	4.22	2	2	0	7920.728099999999	2	
E1JIN2	Beaten path IIb, isoform C	1.98	1	2	0	11237.045300000002	2	
Q9VYI6	Coenzyme Q8	1.21	1	1	1	4770.18	1	
Q9VYX5	Transmembrane protein 242	5.48	1	1	1	841.96783	1	
Q9W494	Crossveinless	8.17	2	4	2	10385.372	2	
Q9VEI2	Uncharacterized protein	2.33	1	1	1	2068.036	1	
A0A0B4KHB7	AP complex subunit sigma	10.53	2	3	0	3871.8013	2	
A0A0B4K6Y7	Polychaetoid, isoform O	2.59	6	7	0	16163.3539	4	
Q8IQB4	Z band alternatively spliced PDZ-motif protein 66, isoform E	65.12	25	150	0	498.771	1	
Q9V437	Pre-mRNA-splicing factor 18	3.53	1	2	1	3050.1128	1	
Q95NH6	Attacin-C	6.64	2	2	2	1967.735	1	
Q9VZR2	Drosomycin-like 5	34.78	2	2	1	24364.504	1	
Q8MRQ1	GH06222p	1.49	1	1	0	878.63654	1	
Q9VKQ3	Ribosome biogenesis protein WDR12 homolog	2.14	1	1	0	1970.404	1	
Q9VPR6	Kinase	2.59	1	1	1	952.4288	1	
Q7KRY6	Nucleosomal histone kinase 1	1.34	1	1	0	1216.6792	1	
M9PEL6	Geranylgeranyl transferase type-1 subunit beta	3.99	2	3	0	3054.60987	2	
Q9W0F9	Mitochondrial assembly of ribosomal large subunit protein 1	7.88	2	3	2	11455.7726	3	
Q9VMQ6	Cytochrome c oxidase assembly protein COX11, mitochondrial	4.15	1	2	1	1180.8398499999998	2	
O18399	EG:152A3.5 protein (Fbgn0003116;pn protein)	3.95	2	2	2	512.7717	1	
Q9VAM2	Aminopeptidase	2.71	2	2	2	387.5329	1	
M9PEU6	Uncharacterized protein, isoform F	2.38	2	2	0	473.14975	1	
Q9VC27	Nicastrin	1.15	1	1	0	4327.1523	1	
Q9VR56	tRNA (guanine(9)-N(1))-methyltransferase Trmt10A	3.13	1	1	1	913.3917	1	
Q9VSP9	Acyl-CoA binding protein 5	9.76	1	1	1	4772.181	1	
Q9TVQ5	Transcription elongation factor SPT4	13.79	2	4	2	2965.69228	3	
E1JIS4	Uncharacterized protein	13.33	2	2	2	508.11502	1	
Q7K2B0	Ribosomal RNA-processing protein 8	6.15	2	2	2	8022.0317	1	
A0A0B4KGW6	Sequence-specific single-stranded DNA-binding protein, isoform D	8.84	2	3	0	1258.7377999999999	2	
A0A0S0WIE7	Glutamate receptor IB, isoform D	0.81	1	2	0	2960.4545000000003	2	
Q7JX82	GH21964p	6.85	2	3	2	712.4337	1	
Q7K490	SD03973p	4.07	2	2	2	2698.7036	1	
A0A0B4LG67	Uncharacterized protein, isoform E	4.2	2	3	0	1445.03096	2	
O76876	Protein sex-lethal	3.71	2	3	0	7703.171259999999	3	
Q7KSC4	Mitochondrial pyruvate carrier 1	8.41	1	1	0	62456.008	1	
M9PGK1	Glycosyltransferase family 92 protein	3.52	2	2	0	448.50574	1	
B5A5T4	UPAR/Ly6 domain-containing protein qvr	4.43	1	3	0	4121.8553	2	
Q8IMK6	Uncharacterized protein	5.72	1	1	1	14070.848	1	
Q02936	Protein hedgehog	2.34	1	1	1	4771.915	1	
Q6NN09	ATPase protein 9	5.07	1	11	1	179765.31478	10	
O76874	SD17974p	1.93	2	3	2	515.22565	1	
Q9VEB2	LD28404p	8.58	2	2	2	20157.994	1	
Q9VGL2	GM08392p	2.65	1	1	1	4267.6763	1	
P41964	Drosomycin	31.43	2	2	0	10357.6463	2	
Q9VAX9	MIP05919p	7.94	2	2	2	19353.783	1	
Q9VGH7	Chloride channel protein 2	1.26	2	6	2	458.2139	1	
Q9VL21	LD11652p	4.15	1	1	1	406.55612	1	
A0A0B4K7P8	Short stop, isoform Z	7.29	41	50	0	631.0877	1	
