Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F5: 128C, Sample, n/a, Earth_F1	Abundances Count: F5: 128C, Sample, n/a, Earth_F1	Modifications
A0A0B4KF46	E1 ubiquitin-activating enzyme	8.93	10	20	0	173270.43525	15	
A0A0B4KF84	Stretchin-Mlck, isoform S	1.17	10	13	0	34140.208940000004	10	
A0A0B4KFA3	Uncharacterized protein, isoform F	3.66	5	6	0	6529.2616	3	
A0A0B4KFA6	alpha-glucosidase	31.75	16	39	0	1138863.85884	36	
A0A0B4KFD1	LDL receptor protein 1, isoform F	1.22	6	8	0	34207.8732	5	
A0A0B4KFE2	Like-AP180, isoform I	25.26	20	101	0	2787563.16355	82	
A0A0B4KFE4	long-chain-fatty-acid--CoA ligase	12.91	10	15	0	39004.3681	10	
A0A0B4KFE5	methenyltetrahydrofolate cyclohydrolase	22.44	9	22	1	141210.7186	19	
A0A0B4KFF6	DNAation factor-related protein 2, isoform D	13.88	7	20	0	434534.72344000003	12	
A0A0B4KFK4	Uncharacterized protein, isoform E	9.98	5	10	0	77878.1072	9	
A0A0B4KFQ3	DNAation factor-related protein 1, isoform B	15.03	4	7	0	10432.91381	6	
A0A0B4KFT3	Protein kinase C	11.94	9	12	0	68664.26101	9	
A0A0B4KFT9	Quaking related 54B, isoform E	8.1	5	12	0	42101.304000000004	9	
A0A0B4KFX8	Flapper, isoform C	3.46	3	5	0	11109.6229	4	
A0A0B4KFZ2	Uncharacterized protein, isoform G	4.13	4	5	0	9901.17735	4	
A0A0B4KFZ4	Transmembrane 4 superfamily, isoform C	3.42	1	2	0	11588.41344	2	
A0A0B4KG94	Uncharacterized protein, isoform B	7.71	4	8	0	53002.9075	7	
A0A0B4KGE5	Bonus, isoform C	8.86	10	13	0	29780.90172	7	
A0A0B4KGF0	Protein kinase D, isoform H	18.87	3	3	0	13303.081699999999	3	
A0A0B4KGF5	Uncharacterized protein, isoform C	9.33	5	7	0	46003.938429999995	7	
A0A0B4KGF7	beta-mannosidase	2.65	3	4	0	442.96518	1	
A0A0B4KGG9	C-terminal binding protein, isoform F	28.98	10	22	0	167125.56921	20	
A0A0B4KGI5	Carboxylic ester hydrolase	13.05	8	25	0	851126.907	21	
A0A0B4KGK8	Syncrip, isoform R	29.0	15	48	0	375061.2627	43	
A0A0B4KGP4	Beaten path IV, isoform B	1.57	1	2	0	450.1065	1	
A0A0B4KGQ4	Easter, isoform B	12.26	3	3	1	28906.2836	3	
A0A0B4KGS4	non-specific serine/threonine protein kinase	4.46	2	3	0	1409.53253	2	
A0A0B4KGU9	Extended synaptotagmin-like protein 2, isoform D	11.23	10	21	1	141275.99461	12	
A0A0B4KGW3	Uncharacterized protein, isoform B	1.68	1	1	0	545.65875	1	
A0A0B4KH03	Tetraspanin	20.77	6	13	1	32035.41233	11	
A0A0B4KH14	Ras modification protein ERF4	10.98	2	3	0	8321.1769	2	
A0A0B4KH34	Annexin	67.9	22	147	2	7267967.77112	129	
A0A0B4KH38	Low-density lipoprotein receptor-related protein 8	1.97	2	2	0	7627.29	1	
A0A0B4KH68	Lysosomal enzyme receptor protein, isoform E	3.05	3	4	0	11306.81564	4	
A0A0B4KH84	Cuticular protein 97Ea, isoform B	29.75	10	25	0	157135.7434	19	
A0A0B4KHB9	Serine/threonine protein phosphatase 2A regulatory subunit	17.18	14	30	0	113937.38160000001	20	
A0A0B4KHE1	Uncharacterized protein, isoform B	10.93	4	7	0	46001.85426	6	
A0A0B4KHF0	Ferritin	77.97	20	130	1	5728992.07428	107	
A0A0B4KHJ9	Tropomyosin 2, isoform E	79.23	37	254	5	13642795.19394	204	
A0A0B4KHL4	non-specific serine/threonine protein kinase	11.92	7	10	1	142798.93568999998	7	
A0A0B4KHN1	Cheerio, isoform O	26.89	63	126	1	7715.95392	2	
A0A0B4KHN3	Scribble, isoform S	10.17	18	29	2	20603.5272	6	
A0A0B4KHP4	Couch potato, isoform P	4.28	3	13	0	92424.87272	12	
A0A0B4KHS1	Crumbs, isoform D	6.08	12	31	0	143412.49356	23	
A0A0B4KHT5	Syncrip, isoform J	20.89	15	48	0	83533.49296	4	
A0A0B4KHT8	Julius seizure, isoform E	5.14	3	7	0	19274.207029999998	6	
A0A0B4KHV1	Ecdysone-induced protein 93F, isoform C	6.14	4	4	0	42022.5645	2	
A0A0B4KHW3	Aralar1, isoform F	6.48	5	8	1	29189.11258	8	
A0A0B4KHW7	Uncharacterized protein, isoform P	2.81	1	1	0	2233.1924	1	
A0A0B4KHZ0	Without children, isoform E	1.76	3	3	0	1707.14494	2	
A0A0B4KHZ1	Lipid storage droplet-1, isoform D	49.63	17	58	1	1140941.36734	46	
A0A0B4KI23	Uncharacterized protein	28.46	5	32	5	1211540.2823	28	
A0A0B4KI57	Glucosamine 6-phosphate N-acetyltransferase	3.95	1	1	0	10997.159	1	
A0A0B4LEH1	Sticks and stones, isoform C	2.01	4	4	0	2320.5774	2	
A0A0B4LEW1	Bloated, isoform E	2.31	3	4	0	9051.2927	2	
A0A0B4LEY1	Protein transport protein Sec31A	1.91	3	3	0	4901.5583	2	
A0A0B4LF49	Menage a trois, isoform D	21.79	12	30	0	316968.76363999996	27	
A0A0B4LF88	Tripeptidyl-peptidase 2	20.51	30	47	0	324355.58766	38	
A0A0B4LF95	glutaminase	7.29	4	9	0	50639.5167	7	
A0A0B4LFA6	Proteasomal ubiquitin receptor ADRM1 homolog	51.65	15	39	2	495496.60424	34	
A0A0B4LFB8	Dynamin-like GTPase OPA1, mitochondrial	15.27	15	21	0	128291.35537	17	
A0A0B4LFE1	Uncharacterized protein, isoform B	18.1	4	9	0	52634.500250000005	9	
A0A0B4LFH2	Caspar, isoform C	5.51	4	6	0	15388.87803	6	
A0A0B4LFR4	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	3.16	2	2	0	2634.71522	2	
A0A0B4LFU6	Beta-glucuronidase	1.77	1	2	0	621.2344	1	
A0A0B4LFW3	Odorant-binding protein 56e, isoform B	35.11	5	21	0	266382.2191	19	
A0A0B4LG34	Liprin-gamma, isoform E	2.4	3	3	0	668.5633	1	
A0A0B4LG88	Quaking related 58E-1, isoform D	18.21	7	9	0	24391.69742	9	
A0A0B4LG95	Lethal (2) k09913, isoform F	4.9	2	4	0	33583.47658	4	
A0A0B4LGB0	Gp150, isoform E	10.44	13	14	0	39518.20295	8	
A0A0B4LGB7	Calcium-transporting ATPase	25.63	24	67	0	1334464.14444	56	
A0A0B4LGD3	Kazachoc, isoform G	6.31	8	15	0	201312.1674	12	
A0A0B4LGH8	Oxysterol-binding protein	5.91	3	5	0	12316.298499999999	4	
A0A0B4LGI1	Guanine nucleotide-binding protein G(s) subunit alpha	48.43	15	42	1	443290.61868	27	
A0A0B4LGM0	Prominin, isoform E	7.16	8	10	0	51525.2233	9	
A0A0B4LGQ1	Superoxide dismutase	38.25	9	60	0	2226161.09482	54	
A0A0B4LGT9	Uncharacterized protein, isoform B	2.65	1	2	0	6032.34	1	
A0A0B4LGV6	Insulator binding factor 1, isoform B	17.72	4	8	0	38083.10132	7	
A0A0B4LGY1	Uncoordinated 115a, isoform G	24.76	21	59	0	427666.58792	51	
A0A0B4LH71	Synapse-associated protein 47kD, isoform K	62.82	20	141	0	8246.9529	2	
A0A0B4LHC9	Thioredoxin-related transmembrane protein 1	6.06	2	5	0	10176.476999999999	4	
A0A0B4LHH8	Argus, isoform C	2.62	3	4	0	29761.3356	3	
A0A0B4LHL1	Uncharacterized protein, isoform C	1.96	1	2	0	586.99744	1	
A0A0B4LHR8	Uncharacterized protein, isoform G	9.01	8	13	0	72413.76143	12	
A0A0B4LHS0	Lnk, isoform E	3.26	2	2	0	3894.9207	1	
A0A0B4LI09	Uncharacterized protein, isoform C	6.2	3	5	0	15135.328730000001	5	
A0A0B4LIA3	non-specific serine/threonine protein kinase	7.92	3	4	1	13488.4118	2	
A0A0B4LIC4	Uncharacterized protein, isoform C	3.41	3	3	0	2524.41496	2	
A0A0B4LID7	Caseinolytic protease chaperone subunit, isoform C	23.71	14	27	0	108156.83674	23	
A0A0B4LIE8	Mitochondrial coenzyme A transporter SLC25A42	2.2	1	1	0	7739.653	1	
A0A0C4DH96	Sidestep V, isoform B	2.73	4	4	0	4950.9122	3	
A0A0C4DHA8	Nuclear protein MDM1	30.66	23	55	1	321005.31019	45	
A0A0C4DHF6	Dystroglycan 1	2.54	3	5	0	7506.07896	4	
A0A0C4DHN4	Defective proboscis extension response 21	9.22	3	5	2	35146.9869	5	
A0A0C4FEI8	Granny smith, isoform F	7.79	5	12	0	71416.2535	11	
A0A0S0WGZ0	Still life, isoform Q	0.86	2	2	0	2609.41923	2	
A0A0U1RVK6	Fructose-1,6-bisphosphatase isozyme 2	25.36	7	16	0	178693.05869	11	
A0A126GUQ4	Carnitine O-Acetyl-Transferase, isoform E	7.84	5	9	0	9232.68115	5	
A0A126GUR6	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	63.94	25	140	0	10455769.34243	119	
A0A126GV06	Uncharacterized protein, isoform B	20.95	7	15	0	116075.6798	12	
A0A126GV33	Uncharacterized protein, isoform F	9.17	3	4	0	48017.4457	4	
A0A1W5PXH3	Uncharacterized protein, isoform E	1.46	2	3	0	5892.6193	2	
A0A1Z1CH25	AT27361p	7.62	4	4	3	6238.6672	2	
A0A4D6K1L3	8 kDa dynein light chain	19.85	4	13	0	230796.8881	10	
A0A4D6K4X9	Axundead, isoform F	2.92	2	3	0	2555.2403	2	
A0A4D6K595	Synapse-associated protein 47kD, isoform M	45.92	25	155	0	5541016.23589	134	
A0A4D6K5M0	Golgi microtubule-associated protein, isoform D	11.71	16	23	0	38044.47216	17	
A0A4P1SA55	alpha-glucosidase	13.72	9	13	0	76997.89736	13	
A0A4P1SAA7	IP07559p	11.17	2	3	0	21097.6975	3	
A0A4P7V9T9	polynucleotide adenylyltransferase	5.82	4	6	0	4869.71504	3	
A0A6F7UQK0	Cytoplasmic linker protein 190, isoform W	22.45	39	90	0	306049.71622	46	
A0A6H2EDG9	Uncharacterized protein, isoform G	12.75	10	15	0	57438.95846	10	
A0A6H2EEJ8	Uncharacterized protein, isoform C	3.44	3	3	0	786.52496	1	
A0A6H2EEL7	Uncharacterized protein, isoform A	8.46	3	3	3	15491.1188	3	
A0A6H2EEU5	Nuak family kinase, isoform J	2.71	5	5	1	2842.9492	3	
A0A6H2EG25	Terribly reduced optic lobes, isoform BC	32.93	106	406	0	5229553.03257	318	
A0A6H2EG45	Uncharacterized protein, isoform D	5.13	2	3	0	2309.89974	3	
A0A6H2EG56	Tropomyosin 1, isoform T	75.89	29	269	2	1172925.60404	23	
A0A6H2EGA2	Mitochondrial nucleoid factor 1	25.0	3	6	3	13135.0521	4	
A0A6H2EIE0	Amino acid transporter	7.93	4	6	0	8888.4289	3	
A0A6M3Q7Q7	Hu li tai shao, isoform T	58.96	36	151	1	16514.844	1	
A0A6M3Q951	CAP, isoform AA	20.98	18	36	0	10901.2597	2	
A0ACA5YM07	Uncharacterized protein, isoform I	2.41	2	2	0	3303.3568000000005	2	
A0ACD4DAN3	Uncharacterized protein, isoform Y	10.17	7	9	0	20158.27508	6	
A0ACD4DAP6	Bruchpilot, isoform N	41.24	109	369	0	5015625.9037	299	
A0ACD4DAQ1	P-element somatic inhibitor, isoform E	21.58	19	48	0	487335.19582	39	
A0ACD4DAT6	Glorund, isoform D	24.06	13	40	0	845480.0065	33	
A0ACD4DAU9	Found in neurons, isoform K	24.8	9	36	0	139431.76524	21	
A0ACD4DAV1	Lethal (1) G0289, isoform D	12.26	8	20	1	211676.69916	16	
A0AQH0	Proteasome subunit beta	29.02	5	13	5	103611.8896	7	
A1Z6F6	FI18602p1	9.08	8	14	0	120258.47804	12	
A1Z6G9	FI18173p1	9.04	3	5	3	14014.23655	5	
A1Z6H4	RE52822p	6.86	4	9	0	22847.238680000002	6	
A1Z6L9	Heat shock protein 75 kDa, mitochondrial	15.34	10	18	9	19908.71141	12	
A1Z6N5	FAD-dependent oxidoreductase domain-containing protein 1	1.82	1	1	1	5677.9644	1	
A1Z6P3	Eb1, isoform F	45.45	13	44	3	94797.2262	8	
A1Z6Q0	Klaroid, isoform D	25.84	9	24	0	196528.84824	19	
A1Z6R7	FI21445p1	33.57	9	21	9	71561.05121	16	
A1Z6V5	FI01422p	37.15	14	45	14	629768.92629	39	
A1Z6X6	Lactoylglutathione lyase	31.82	5	10	5	353105.2119	10	
A1Z729	NADP-retinol dehydrogenase	10.0	4	11	2	43145.186200000004	9	
A1Z759	Uncharacterized protein, isoform A	10.92	6	7	0	29351.968699999998	6	
A1Z765	Uncharacterized protein, isoform A	8.91	2	3	0	1909.96158	2	
A1Z784	Acetyl-CoA carboxylase, isoform A	3.34	8	10	0	15339.3149	8	
A1Z7B8	GEO08456p1	12.66	2	6	2	43216.138	5	
A1Z7G2	MIP13653p	13.39	2	8	2	273658.29839999997	6	
A1Z7H7	Phenoloxidase-activating factor 2	13.74	8	22	8	162907.75083	18	
A1Z7H8	Phenoloxidase-activating factor 2	6.97	4	6	4	28277.3569	4	
A1Z7K6	FI20236p1	5.61	3	7	3	37092.48523	7	
A1Z7K8	AaRS-interacting multifunctional protein 1	27.24	8	17	8	115654.12713000001	16	
A1Z7P1	Phosphoglucomutase 2a	4.49	3	4	3	2769.20745	2	
A1Z7Q8	5'-AMP-activated protein kinase subunit beta-1	16.72	7	15	2	50007.92333	9	
A1Z7S3	Rab32, isoform B	26.53	18	67	9	605704.5357799999	51	
A1Z7V9	FI20020p1	2.74	2	4	1	14306.59448	4	
A1Z7X7	Glutathione S transferase T2	4.39	1	1	1	22116.357	1	
A1Z7X8	FI02944p	15.34	6	12	6	117648.0449	10	
A1Z803	FI02892p	31.76	12	29	12	268110.89255	24	
A1Z843	Nodal modulator 3	9.17	12	20	12	101003.513	18	
A1Z847	Uncharacterized protein, isoform B	21.97	15	35	3	788071.07184	30	
A1Z871	CAP, isoform B	10.27	19	36	0	75352.35203	5	
A1Z893	1-Cys peroxiredoxin	56.36	11	68	1	2777905.12195	59	
A1Z8D3	(S)-2-hydroxy-acid oxidase	10.66	4	5	4	12650.21532	4	
A1Z8G0	Menage a trois, isoform A	20.17	12	26	0	633.3182	1	
A1Z8G7	FI09243p	16.53	2	4	2	5366.042960000001	2	
A1Z8H1	Cuticular protein 47Ea	73.33	7	69	7	5184804.85721	62	
A1Z8H6	Cuticular protein 47Ee	20.87	4	5	4	96083.01960000001	5	
A1Z8I8	Uncharacterized protein, isoform E	9.29	1	2	1	8206.6132	2	
A1Z8J3	No mechanoreceptor potential A, isoform C	3.16	5	5	0	4892.2455	3	
A1Z8Y3	Cuticular protein 49Ab	8.88	2	4	2	38315.341029999996	4	
A1Z8Z3	Cuticular protein 49Ag	37.31	3	10	3	674194.4345	10	
A1Z8Z7	Cuticular protein 49Ah	24.21	6	14	6	599406.94704	13	
A1Z933	GEO02273p1	22.09	2	3	2	19096.1702	3	
A1Z934	SD19268p	36.45	11	34	11	281321.37276	27	
A1Z935	Proton-coupled zinc antiporter SLC30A9, mitochondrial	1.21	1	1	0	10242.966	1	
A1Z968	Eukaryotic translation initiation factor 4 gamma 2	18.15	26	42	12	128978.7943	27	
A1Z992	1,4-alpha-glucan branching enzyme	5.4	4	8	4	45209.94098	8	
A1Z9B5	IP16508p	15.06	3	7	3	68847.1777	7	
A1Z9E3	Elongation factor Tu	57.26	23	57	23	3242875.78722	55	
A1Z9I0	Cathepsin propeptide inhibitor domain-containing protein	25.74	13	24	13	413758.19463	23	
A1Z9J3	Short stop, isoform H	5.25	48	57	6	155948.76167	43	
A1Z9M2	Receptor expression-enhancing protein	13.48	4	10	1	192001.49940000003	8	
A1Z9M5	SAXO downstream of blistered	4.71	10	17	10	47529.48844	12	
A1Z9U2	Jet fuel, isoform A	4.46	2	3	2	369511.514	3	
A1Z9X4	Hibris, isoform B	2.67	4	5	0	15957.71747	5	
A1ZA22	Translation initiation factor eIF2B subunit gamma	4.18	2	2	2	5988.4019	2	
A1ZA23	FI18007p1	26.91	10	31	10	208278.75108000002	27	
A1ZA73	Stretchin-Mlck, isoform R	3.65	8	12	3	8029.8844	2	
A1ZA83	ER membrane protein complex subunit 7	10.2	2	8	2	60462.5233	6	
A1ZAA9	Uncharacterized protein, isoform B	21.18	5	12	5	127154.2418	12	
A1ZAC7	Coiled-coil domain-containing protein 93	1.85	1	4	1	9326.1316	3	
A1ZAH3	FI16515p1	3.28	2	4	0	2203.45786	3	
A1ZAK3	Protein DEK	5.4	3	5	0	13433.65848	4	
A1ZAL1	lysozyme	30.43	5	6	5	72473.3662	4	
A1ZAP8	Uncharacterized protein, isoform C	1.93	3	4	0	1557.9915	1	
A1ZAU4	RH39096p	50.95	16	45	0	2836659.23948	41	
A1ZB23	IP19117p	16.06	4	12	4	136787.23273	12	
A1ZB61	Bomanin bicipital 2, isoform A	6.49	1	3	1	2238.66494	2	
A1ZB68	FI01423p	33.18	8	25	8	410287.81573	19	
A1ZB69	Glutathione S transferase E4	45.05	9	39	9	801272.42728	33	
A1ZB70	Glutathione S transferase E5	18.02	4	5	4	10651.85209	3	
A1ZB71	Glutathione S transferase E6	22.07	5	17	5	214773.87878	14	
A1ZB73	Glutathione S transferase E8, isoform A	17.57	4	6	4	4215.12197	4	
A1ZB79	Uncharacterized protein, isoform M	56.44	11	40	2	1246992.2271	36	
A1ZBA5	FI07234p	7.22	2	3	2	27456.316000000003	3	
A1ZBB4	Uncharacterized protein, isoform B	4.8	5	5	0	20220.218670000002	4	
A1ZBD8	Mucin-5AC	3.57	5	9	5	2947.24516	5	
A1ZBJ2	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	31.9	15	32	15	282887.01859	26	
A1ZBK7	Crammer	58.23	4	13	4	252186.9688	11	
A1ZBL7	MAP/microtubule affinity-regulating kinase 3	15.81	16	30	0	313.78894	1	
A1ZBM2	Tubulin-binding cofactor B	26.64	8	20	8	190713.42797000002	13	
A1ZBQ3	Odorant-binding protein 56g, isoform A	46.56	7	22	0	151176.22904	19	
A1ZBU5	GNBP-like 3	27.63	3	9	3	130457.10195	8	
A1ZBU6	Uncharacterized protein	9.22	2	3	2	41673.191	3	
A1ZBU8	Uncharacterized protein, isoform A	36.73	8	46	8	1337184.92194	38	
A1ZBV5	BLOC-1-related complex subunit 7	20.0	2	5	2	4041.21465	3	
A1ZBW0	Heterogeneous nuclear ribonucleoprotein K, isoform C	32.27	16	51	0	292949.28133	42	
A1ZBX6	lysozyme	3.91	1	2	1	485.00558	1	
A1ZBY3	Defective proboscis extension response 1, isoform A	3.0	1	3	1	2392.74082	2	
A2VEG3	IP16294p	3.06	3	5	0	9532.713329999999	4	
A4V0U4	Leukotriene A(4) hydrolase	7.67	5	9	0	65494.0251	9	
A4V2A4	Mushroom-body expressed, isoform G	37.33	14	43	0	433672.71131000004	38	
A4V2C3	calcium/calmodulin-dependent protein kinase	11.24	8	11	0	31047.9566	9	
A4V3J6	Heterogeneous nuclear ribonucleoprotein at 98DE, isoform F	26.04	9	27	0	281529.74873000005	21	
A4V4F2	Flotillin 2, isoform F	54.35	22	86	0	1808284.27508	70	
A4V4U5	Proline dehydrogenase	49.03	34	133	0	1648214.06245	114	
A8DRW0	Cuticular protein 49Aa	47.22	5	62	5	2043144.17334	51	
A8DY78	Protein-serine/threonine kinase	16.82	7	10	2	55746.088410000004	9	
A8DY95	Uncharacterized protein, isoform C	7.45	6	8	0	29850.6134	8	
A8DYC5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1	46.58	4	12	1	1306453.1299	12	
A8DYD1	Combgap, isoform L	13.26	10	20	0	129165.6795	14	
A8DYI6	Prohibitin	66.27	22	89	3	2277163.87466	71	
A8DYJ6	Sidestep VIII, isoform B	9.99	12	32	0	210673.34675	22	
A8DYK6	Rad, Gem/Kir family member 3, isoform C	14.48	7	17	2	46106.59728	15	
A8DYW2	Uncharacterized protein, isoform B	6.06	10	12	0	45099.22232	10	
A8DYZ9	Uncharacterized protein, isoform G	3.18	3	5	0	14300.02648	5	
A8DZ06	Stolid, isoform J	10.24	13	34	0	281510.81653	27	
A8DZ14	FI17828p1	20.1	9	32	3	277763.41433	22	
A8DZ20	Rho-type guanine nucleotide exchange factor, isoform D	7.19	8	10	0	78343.33402	8	
A8DZ27	Defective proboscis extension response 7, isoform F	5.13	2	2	0	6027.992	1	
A8DZ29	Eukaryotic translation initiation factor 4G1, isoform B	10.21	21	42	0	147437.61767	33	
A8E6W0	IP19808p	25.25	5	9	5	66666.57467	9	
A8JNG6	Kazal-like domain-containing protein	27.82	3	4	3	27319.0535	3	
A8JNJ6	Karst, isoform E	1.54	8	8	0	6493.41674	3	
A8JNJ8	Uncharacterized protein, isoform M	4.31	4	5	0	7038.81286	3	
A8JNM0	Target of wingless, isoform C	8.52	5	8	0	40654.8313	7	
A8JNP2	arginine kinase	72.53	37	429	2	910181.29584	15	
A8JNP7	Inhibitor-2, isoform B	26.13	5	9	0	44707.70827	5	
A8JNS4	Starvin, isoform E	11.81	7	10	0	24725.302620000002	8	
A8JNT1	Uncharacterized protein, isoform B	10.78	2	4	0	12479.6342	4	
A8JNT7	Heat shock protein cognate 20	10.42	3	7	3	61836.869399999996	6	
A8JNX0	ADP-ribosylation factor GTPase activating protein 3, isoform H	9.22	5	11	0	32261.90995	9	
A8JQT5	Moesin/ezrin/radixin homolog 1	2.86	11	11	9	6820.9142	3	
A8JQV2	Nuclear protein MDM1	31.93	28	60	3	18031.0441	4	
A8JQW3	Pinin, isoform B	20.2	7	10	0	58294.7502	9	
A8JQY2	Uncharacterized protein, isoform C	1.38	1	1	0	901.15955	1	
A8JR01	Kramer, isoform I	3.4	9	12	0	14040.713029999999	7	
A8JR25	Fasciclin 1, isoform D	43.66	30	147	2	63671.1611	6	
A8JR57	Uncharacterized protein, isoform D	12.12	7	15	0	60599.11798	14	
A8JR58	Hadley, isoform B	2.02	1	1	0	4130.0103	1	
A8JRB8	Isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma, isoform C	63.78	19	113	0	3105646.31648	95	
A8JRH3	FI20012p1	60.08	25	75	1	2492071.39816	65	
A8JTM7	Megalin, isoform A	4.53	24	37	24	116210.11366999999	26	
A8JUQ2	Dual specificity protein phosphatase	19.03	5	12	0	61833.397679999995	11	
A8JUU1	Secretory 16, isoform E	1.14	2	3	0	8664.02043	3	
A8JUZ6	MIP03678p	7.28	3	4	0	36504.51119999999	4	
A8JUZ7	Uncharacterized protein, isoform B	4.82	7	9	0	16163.0892	8	
A8JV09	Coronin	1.67	2	2	0	5357.354020000001	2	
A8JV25	Uncharacterized protein, isoform D	18.34	12	31	0	658730.9200200001	25	
A8WH76	GEO10024p1	51.85	4	15	4	463115.7081	13	
A8Y4V5	FI20903p1	8.21	2	3	2	5964.661099999999	3	
A8Y527	Homeobox protein ceh-24	10.42	4	7	0	35072.092300000004	3	
A8Y535	Cytochrome b-c1 complex subunit 6	55.29	4	19	3	3833415.49173	17	
B6IDV6	PDGF- and VEGF-receptor related, isoform G	2.04	3	5	0	3830.7666	1	
B7YZH1	FI20143p1	6.47	4	6	0	11467.16741	5	
B7YZN0	Syndecan	17.81	10	24	0	67820.96623	19	
B7YZN4	GH02741p3	49.23	4	6	4	16032.73654	6	
B7YZN8	GH02741p1	22.37	2	5	2	39518.7194	5	
B7YZQ1	Sterile20-like kinase, isoform F	5.99	10	14	0	71336.9172	10	
B7YZQ7	Inorganic pyrophosphatase	71.03	16	70	0	5383046.9431	58	
B7YZV2	Phosphodiesterase	6.31	7	15	0	23970.2428	11	
B7YZX0	Hig-anchoring scaffold protein, isoform G	9.42	16	27	0	135579.19848	22	
B7Z001	Fatty acid synthase	21.46	50	93	0	941303.15231	81	
B7Z002	Kismet, isoform C	0.6	2	2	0	1266.472	2	
B7Z005	Drongo, isoform I	9.14	5	11	0	28272.504800000002	7	
B7Z010	Cappuccino, isoform E	3.83	4	4	0	3413.5272	2	
B7Z060	TBP-associated factor 4, isoform E	4.69	5	7	0	4940.58718	4	
B7Z078	E3 ubiquitin-protein ligase	6.03	3	5	2	13937.5231	3	
B7Z0B2	Uncharacterized protein, isoform E	7.22	3	4	0	4764.18719	4	
