Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 129N, Sample, n/a, Earth_M3	Abundances Count: F8: 129N, Sample, n/a, Earth_M3	Modifications
Q9VBS0	CHK domain ov2	4.89	2	2	2	31239.659	2	
Q9VCH9	LD07883p	8.66	2	2	2	36820.46	2	
Q9VDJ8	Cuticular protein 92F	2.89	1	3	1	18416.8905	2	
Q9VFB5	DNA-directed RNA polymerase II subunit RPB7	11.56	2	2	2	55228.66592	2	
Q9VID7	Lethal (2) k14505, isoform A	2.87	1	1	1	16889.922	1	
Q9VL69	Translocon-associated protein subunit gamma	10.0	2	4	2	103319.3677	4	
Q9VLX9	Uncharacterized protein, isoform B	20.93	1	2	1	288581.0	2	
Q9VMY3	FI19613p1	1.5	1	1	1	5232.178	1	
Q9VND4	Vacuolar ATPase assembly protein VMA22	14.84	2	2	2	14109.5387	2	
Q9VS80	FI17864p1	2.34	1	1	1	4440.1714	1	
Q9VWE8	Actin-related protein 10, isoform A	2.12	1	1	1	2319.308	1	
Q9VZ69	IGF-II mRNA-binding protein	21.38	12	17	0	10917.218	1	
Q9VZF0	LD44732p	7.73	2	2	2	20124.532	2	
Q9VZX7	Autophagy-related protein 2	0.58	1	1	1	41269.05	1	
Q9VFR1	Protein Abitram	14.95	2	2	2	4243.6239	2	
A0A0B4K6A2	Glial cell line-derived neurotrophic family receptor-like, isoform I	0.6	1	1	0	18068.195	1	
A0A0B4K6E6	Uncharacterized protein, isoform C	13.21	1	4	0	1388259.636	4	
A0A0B4KFS3	Thiamine pyrophosphokinase 1	4.73	1	1	0	56551.15	1	
A0A0B4KHR2	BRCA1-associated protein	1.61	1	1	0	8764.29	1	
A0A6F7R657	Widerborst, isoform H	19.04	13	26	1	6381.521	1	
D1YSG8	calcium/calmodulin-dependent protein kinase	38.61	21	43	1	125672.1318	5	
M9PCQ3	Protein phosphatase 1 regulatory subunit 12B	14.31	15	17	0	11680.6681	2	
M9PG37	Cytoplasmic linker protein 190, isoform R	30.92	49	88	1	12658.309	1	
Q0KHQ1	GEO13361p1	24.44	2	2	2	125365.1066	2	
Q4QPR8	GEO10187p1	9.76	1	2	1	102615.102	2	
Q7KB18	Epoxide hydrolase	11.45	3	3	2	10391.9466	2	
Q8IPL4	Lethal (2) 05714, isoform B	6.64	2	3	0	44047.7674	3	
Q9V415	HMG-coA reductase degradation 3, isoform A	1.95	2	2	2	8530.4188	2	
Q9VV37	GEO13385p1	10.1	1	6	1	174194.76200000002	3	
Q9VVX6	BET1 homolog	9.4	1	1	1	61082.273	1	
Q9W152	RH33060p	16.9	1	1	1	3415.351	1	
P48613	Protein tipE	3.98	2	2	2	13565.037	2	
Q9VGW1	Cadherin-86C	1.24	2	2	0	11425.616999999998	2	
Q9VSC1	Signal recognition particle 9 kDa protein	10.39	1	3	1	215615.628	3	
A0A0B4K7H1	Hulk, isoform M	11.15	12	21	0	23211.053	1	
E1JGW3	Ion transport peptide, isoform E	8.33	1	4	0	248435.11520000003	4	
O76895	Arginase	7.69	2	2	2	5311.874900000001	2	
Q8SYL1	Glutamate-rich WD repeat-containing protein 1	5.48	2	2	2	64692.432	2	
Q9VAI3	FI06539p	10.08	1	1	1	14614.172	1	
Q9VB09	IP04131p	12.1	2	2	2	67948.541	2	
Q9VHN8	LD37279p	3.43	1	1	1	478.77582	1	
Q9VV18	Cuticle protein 16.5	8.24	1	2	1	156510.13499999998	2	
Q9VZN6	Lipase domain-containing protein	4.36	1	2	1	76126.891	2	
Q9W1X6	GH06673p	8.33	2	2	2	31435.022	2	
Q9W5E7	LP07417p	11.4	1	2	1	16103.259000000002	2	
Q9VMP9	Glucosamine-6-phosphate deaminase	10.99	3	4	0	38623.457599999994	4	
A0A0B4KGZ0	Methyl-CpG binding domain protein-like, isoform C	2.65	1	1	0	1865.3702	1	
A1ZAU6	FI05912p	1.83	1	1	0	5406.06	1	
Q0KI97	Protein FMC1 homolog	15.84	2	3	2	155847.22	3	
Q7K3Z8	GH01208p	2.35	1	2	1	23108.790999999997	2	
Q9VAN8	FI15955p1	6.46	1	1	1	21576.254	1	
Q9VLL4	FI23523p1	4.52	2	2	2	22336.167	2	
Q9VP66	Uncharacterized protein, isoform L	12.13	5	5	1	17536.498	1	
Q9VT55	Uncharacterized protein, isoform N	6.42	8	12	0	46275.8243	4	
Q9W542	LD07342p	1.62	1	1	1	7347.7676	1	
Q9Y124	BcDNA.GH08385	2.68	1	1	1	3295.1914	1	
Q7JZM8	Large ribosomal subunit protein mL41	16.27	2	2	2	67969.435	2	
Q8IRU4	3',5'-cyclic-AMP phosphodiesterase, isoform F	22.96	12	20	1	1555.811	1	
Q9VTT0	Semaphorin 5c	1.92	2	2	2	35442.4217	2	
Q9XZT7	Transcription initiation factor TFIID subunit 10b	14.38	2	2	2	41240.400499999996	2	
A0A0B4LF27	Uncharacterized protein, isoform C	4.29	2	2	0	39528.422	2	
A1Z840	Cdc2-related kinase	4.13	2	3	2	54715.297	1	
G3JX30	Z band alternatively spliced PDZ-motif protein 52, isoform U	57.54	33	110	1	10886.739	1	
Q9W3S4	LD46272p	3.11	1	1	1	5239.9004	1	
A8JQX3	Nocturnin	1.87	1	1	1	5909.55	1	
Q9GYV5	NF-kappa-B essential modulator	21.71	6	6	1	18399.77	1	
Q9VUL1	CTP synthase	1.59	1	1	0	19974.225	1	
A0A0B4KI71	Microtubule-associated protein 205, isoform C	26.6	22	40	1	1645.8479	1	
A8JNN5	GTPase activating protein and centrosome-associated, isoform B	0.67	1	1	0	912.023	1	
B7Z0Z7	Venom dipeptidyl peptidase 4	9.54	9	11	0	266192.6476	11	
O76857	BCL7-like	13.64	2	2	2	42874.057	2	
Q7JY89	RE35124p	15.0	1	1	1	3540.29	1	
Q9VAN1	Reelin domain-containing protein	12.5	2	2	2	148823.521	2	
A8JUP7	Serine protease Hayan	2.2	2	3	2	35586.548	2	
P07664	Serendipity locus protein delta	4.16	2	2	2	35784.848	2	
Q9VGP0	D-aminoacyl-tRNA deacylase	9.49	2	2	2	96381.08499999999	2	
Q9VUR7	Phosducin-like protein 1	6.88	2	2	2	5919.320900000001	2	
L0MPR2	Unc-13, isoform F	0.41	1	1	0	807.8946	1	
M9MS21	Uncharacterized protein, isoform A	2.77	1	4	0	1045258.431	4	
Q8IQU7	825-Oak	26.36	2	3	0	12649.0746	2	
Q9VGM4	LD28119p	6.76	2	2	2	3431.54163	2	
M9MRD1	Muscle-specific protein 300 kDa	2.65	29	30	0	65389.0557	12	
P11996	Larval serum protein 1 beta chain	0.89	1	1	0	26707.047	1	
Q9VS38	Mediator of RNA polymerase II transcription subunit 4	3.49	1	1	1	7784.9785	1	
Q7K0D3	CG12909 protein	3.2	1	1	1	9630.912	1	
Q962I2	small monomeric GTPase	59.39	10	28	1	301178.29500000004	2	
Q9VSK1	GH09510p	2.72	2	2	2	1571.0255	1	
P18930	NADH-ubiquinone oxidoreductase chain 3	9.4	1	2	1	288818.387	2	
A0A0B4KGQ7	Uncharacterized protein, isoform D	2.96	1	2	0	6150.8562	2	
M9NDS8	Protein phosphatase 1 regulatory subunit 12B	12.05	14	16	0	548765.70366	14	
Q29R09	LD28546p	5.79	2	2	2	4854.4637	2	
Q8I0P8	Cuticular protein 65Av	10.81	1	2	1	1759.7275	1	
Q8SXC0	GH10306p	6.03	2	2	2	37999.434	1	
Q9VDC9	protein O-GlcNAcase	5.2	3	3	3	2594.4672	2	
Q9W0A9	GM02612p	3.06	1	1	1	3042.5137	1	
Q9VTU4	Eukaryotic translation initiation factor 3 subunit L	1.67	1	1	1	11683.133	1	
Q9I7C6	Cuticular protein 65Ax1	28.43	2	4	2	169973.7588	4	
Q9VKW3	Activator 1 subunit 5	2.11	1	1	1	36423.22	1	
Q9VT02	Chitin-binding type-2 domain-containing protein	9.25	1	1	1	9270.165	1	
Q9VV29	GEO12576p1	9.68	1	2	0	97547.815	2	
P45884	Attacin-A	5.36	1	2	0	73759.32800000001	2	
A8JNC7	Dpr-interacting protein delta, isoform D	1.92	1	1	0	1796.4442	1	
Q8INE8	type I protein arginine methyltransferase	2.32	1	1	0	3505.3093	1	
Q9VI70	GPN-loop GTPase 3	3.18	1	1	1	44944.883	1	
Q9VV27	MIP11526p	15.25	2	2	2	86289.72200000001	2	
O76324	Discs overgrown protein kinase	2.27	1	1	0	2227.232	1	
Q8MUJ1	Tumor necrosis factor family member eiger	2.41	1	1	1	11277.79	1	
Q9VFL9	FI07901p	6.08	2	2	2	3907.5138	2	
A0A0B4JCW7	TBC1 domain family member 30	0.66	2	2	0	366.407	1	
A0A0B4LGV1	ER membrane protein complex subunit 1	1.87	2	2	0	27458.1375	2	
A1ZAX7	Uncharacterized protein	18.25	2	3	2	94235.61540000001	3	
Q9VEQ0	Xylulose kinase	1.99	1	1	1	422.23843	1	
Q9W2Y4	RNA-binding protein NOB1	2.54	1	1	1	25472.791	1	
Q94900	Glutamate-gated chloride channel	2.19	1	1	0	45997.93	1	
A0A0B4KI11	Uncharacterized protein, isoform E	1.24	1	1	0	6572.416	1	
Q2PDU0	GEO11169p1	9.84	1	1	1	12091.556	1	
Q9VF46	GH25158p	7.34	2	3	2	61233.7144	3	
Q9VSD8	IP10160p	6.67	2	2	2	12052.657599999999	2	
Q9VV95	Uncharacterized protein, isoform B	11.02	1	1	1	30388.373	1	
Q9VDT6	rRNA methyltransferase 2, mitochondrial	3.6	1	1	1	32683.59	1	
Q9VC49	DNA-directed RNA polymerases I, II, and III subunit RPABC5	13.43	1	2	1	70470.287	2	
Q9VYX7	Peptidoglycan-recognition protein SA	5.42	1	1	0	5037.882	1	
Q9VGD0	Defective proboscis extension response 15, isoform A	1.36	1	1	1	12931.924	1	
Q9VCE6	N(6)-adenosine-methyltransferase MT-A70-like protein	1.48	1	1	1	852.37463	1	
A8JNU1	adenylate cyclase	1.02	1	1	0	8698.917	1	
Q9W2E3	Negative cofactor 2alpha	3.23	1	1	1	27018.498	1	
Q7JW46	RE25483p	17.0	1	1	1	852.9374	1	
Q7K010	Tetraspanin	5.0	1	2	1	18495.767	2	
Q9VUR4	FI11905p	11.6	4	9	1	24098.53	1	
Q9VIU7	Dolichol-phosphate mannosyltransferase subunit 1	9.54	2	2	2	12468.5223	2	
A0A0B4LGA2	RRM domain-containing protein	1.97	1	1	1	5119.2456	1	
A8DYU1	GRAM domain containing 1B, isoform D	0.66	1	1	0	6791.4795	1	
Q9VLR2	Cytidine deaminase	9.41	2	2	2	18277.281000000003	2	
P52656	Transcription initiation factor IIA subunit 2	15.09	2	3	2	64290.7183	3	
Q9VX25	Ubiquitin-conjugating enzyme E2 S	3.35	1	1	0	2104.5596	1	
A8JNV2	Uncharacterized protein	10.71	1	2	1	21111.535	2	
Q9VRX7	LD29573p	1.32	1	1	1	6399.5693	1	
Q9VMH7	Protein-lysine N-methyltransferase CG9154	4.93	1	1	0	56466.125	1	
O46099	EG:8D8.2 protein	0.78	1	1	1	2152.836	1	
Q8SWU4	RE25571p	17.3	6	12	1	43480.027	1	
Q9VHW6	18S rRNA (guanine-N(7))-methyltransferase	8.33	2	2	2	26151.17	2	
Q9VRA0	Migration and invasion enhancer 1	7.37	1	2	1	75944.889	2	
P91943	Protein pangolin, isoforms A/H/I/S	1.46	1	1	0	2672.0752	1	
Q8T4E1	Putative GPI-anchor transamidase	2.54	1	1	1	18638.693	1	
M9ND31	Glucosamine-6-phosphate isomerase	13.97	4	5	1	38084.723	1	
Q9VEP0	Regulatory protein zeste	2.17	1	2	1	1692.5498	1	
Q8IRD6	Dro4 protein	33.8	2	2	2	62511.481	2	
Q8SXW3	GV1, isoform B	4.44	1	2	0	52328.25200000001	2	
A1Z9M6	Vesicular inhibitory amino acid transporter	2.91	2	2	2	24084.171000000002	2	
Q7JWE2	GH09427p	3.96	1	1	1	3215.1758	1	
Q8IRN0	FI06485p	10.84	2	2	2	15774.271	2	
Q9VHS6	Copper transport protein	5.75	1	1	1	614.9548	1	
D8FT19	MIP22288p	2.35	1	1	0	4579.7085	1	
A0A0B4LIG1	Pre-mod(Mdg4)-C, isoform B	15.27	2	2	2	27623.245	2	
Q8ML92	Protein aveugle	7.55	1	1	1	42454.914	1	
Q9VEK6	Leucine-rich repeat protein soc-2 homolog	3.59	1	1	0	591.34784	1	
Q8MLR7	phosphatidylinositol-3,5-bisphosphate 3-phosphatase	1.18	1	1	0	5130.402	1	
Q9VT15	GH14734p	2.78	1	2	1	39405.619	2	
Q9W2M8	Large ribosomal subunit protein mL54	12.88	2	2	2	18862.5673	2	
A1A750	GEO11067p1	18.81	2	2	2	72776.3103	2	
Q9VF83	LD33178p	2.73	1	1	1	6843.1377	1	
X2JCX4	Uncharacterized protein, isoform A	18.52	1	1	1	6743.354	1	
Q9NHV9	Protein vav	3.66	3	3	0	8598.403	1	
Q9W590	Large subunit GTPase 1 homolog	1.82	1	1	0	8345.72	1	
A0A0B4KEC3	D4, isoform D	2.02	1	1	0	1757.8865	1	
Q9V8I2	Ragulator complex protein LAMTOR2 homolog	7.2	1	3	1	108701.637	3	
M9PCK0	Decima, isoform D	4.29	1	1	0	15267.601	1	
Q9VPA9	LD24894p	0.92	1	1	1	12594.289	1	
Q9VSS4	IP05455p	10.32	1	1	1	25707.025	1	
Q8SZ16	Succinate dehydrogenase assembly factor 3, mitochondrial	15.0	2	2	2	68413.388	2	
Q9VT51	Insulin-like peptide 2	19.71	2	2	2	11562.409	1	
A0A0B4JDB9	Eukaryotic translation initiation factor 4E homologous protein, isoform D	4.13	1	2	0	4168.7970000000005	2	
Q7KV26	Kinase	2.6	1	1	1	3703.4346	1	
Q9VLJ0	Probable cGMP 3',5'-cyclic phosphodiesterase subunit delta	4.64	1	1	1	4380.621	1	
Q9VXB3	Histone deacetylase complex subunit SAP30 homolog	5.78	1	1	0	8894.498	1	
Q02427	RNA-binding protein 1	29.86	4	5	1	317445.44	1	
M9PBB3	Uncharacterized protein, isoform D	1.57	1	1	0	8153.796	1	
Q9VCQ7	LD40758p	1.61	1	1	1	990.1548	1	
Q9VD48	Bomanin bicipital 3, isoform A	24.49	2	2	2	14233.368999999999	2	
Q9VDL4	LP04613p	2.72	1	2	1	5984.9101	2	
Q9VQ52	GH27779p	3.93	2	2	1	39971.6663	2	
B7Z0S9	Glutathione S transferase D11, isoform B	7.0	2	2	0	105716.342	2	
M9PHV4	Uncharacterized protein, isoform F	3.18	2	2	0	10969.9535	2	
Q9VGE8	Tachykinins	6.57	2	4	0	59019.217000000004	4	
A0A0B4KFH9	Uncharacterized protein, isoform B	14.15	2	2	0	50967.363	2	
A1ZBH1	Uncharacterized protein, isoform D	5.57	2	2	0	41953.990000000005	2	
Q29QQ9	Ribosomal RNA-processing protein 42	5.74	2	2	2	21668.167699999998	2	
Q9W4K1	AP-3 complex subunit beta	0.86	1	1	1	3921.7363	1	
P42282	Protein tramtrack, alpha isoform	2.21	2	2	0	14518.923999999999	2	
Q7YU81	Protein charlatan	1.48	2	2	0	12212.728	2	
Q9VHV3	FI02011p	3.75	2	2	2	18349.7205	2	
Q8T9L5	Serine/threonine-protein kinase STK11	1.76	1	1	1	6181.7017	1	
Q9VN42	Dorsal interacting protein 2	7.08	2	2	2	14610.463600000001	2	
Q9GYV9	Mediator of RNA polymerase II transcription subunit 7	3.64	1	1	1	8723.5	1	
Q9V3A6	Ero1-like protein	2.28	1	1	1	3410.9243	1	
Q9VIQ4	GH03980p	10.75	2	2	2	71219.90950000001	2	
Q7KSP6	SET domain binding factor, isoform B	1.27	2	3	0	221215.34999999998	2	
Q7K8Y3	IP16419p	26.28	9	11	0	810288.57228	10	
Q8STG9	DSec61alpha	1.89	1	1	1	22252.863	1	
A0A0B4K763	superoxide dismutase	8.92	2	3	0	68451.8015	3	
Q9V439	Mediator of RNA polymerase II transcription subunit 22	5.59	1	1	1	13328.472	1	
P22812	Protein Tube	3.9	2	2	2	3090.5833	1	
Q9VZI2	Activated Cdc42 kinase Ack	1.03	1	1	1	36314.324	1	
Q9XYQ2	Protein unc-119 homolog	9.06	2	2	0	40519.916	2	
Q7JV39	GH01142p	5.05	1	1	1	11313.051	1	
A0A0B4LHI9	Inwardly rectifying potassium channel 2, isoform D	3.52	2	2	0	21047.913	2	
Q8T088	WD repeat-containing protein 55 homolog	2.41	1	1	1	639.91675	1	
Q8IN02	diphthine methyl ester synthase	5.69	1	1	1	55768.28	1	
Q27367	Protein croquemort	4.48	2	2	2	22546.527	1	
Q7K2Y9	Protein N-terminal glutamine amidohydrolase	7.8	1	1	0	6290.7266	1	
Q9VTC2	Biogenesis of lysosome-related organelles complex 1 subunit 4	5.33	1	1	0	2079.789	1	
Q0KI28	Biogenesis of lysosome-related organelles complex 1 subunit 5	6.25	1	1	0	3918.7976	1	
A1Z814	Oxysterol-binding protein	2.81	2	2	0	20500.182699999998	2	
Q9W4F9	IP01388p	3.65	2	2	0	25938.309999999998	2	
E1JJR2	Nicotinic acetylcholine receptor alpha7, isoform E	2.48	1	1	0	2399.1492	1	
Q7KMJ6	RNA-binding protein spenito	1.39	1	1	1	4188.2603	1	
A0A0B4LHE6	Orcokinin, isoform B	6.3	1	1	1	1482.6453	1	
F0JAQ9	MIP27169p	2.34	1	1	0	2316.597	1	
P18289	Transcription factor Jra	3.81	1	1	0	3777.7493	1	
B7Z0W9	Proton channel OtopLc	0.7	1	1	1	32192.059	1	
Q9VJ77	FI24106p1	2.07	1	1	0	1755.2109	1	
Q7K0F7	Carbonyl reductase, isoform A	2.54	1	1	1	33076.02	1	
Q9VDN4	Uncharacterized protein, isoform A	2.34	1	1	1	4914.949	1	
Q9VR55	LD29159p	8.71	1	4	1	82460.2355	3	
Q9VHH7	Adenosine deaminase-like protein	3.56	1	1	1	12972.895	1	
M9MRP5	Ecdysone-induced protein 63F 1, isoform C	30.39	4	6	0	108526.3153	5	
P54194	General odorant-binding protein 84a	6.86	1	1	1	17555.697	1	
Q24468	Receptor protein serine/threonine kinase put	1.74	1	1	1	7406.831	1	
Q95RQ8	Zinc finger protein pita	2.34	2	2	2	40282.8486	2	
Q8IR92	Uncharacterized protein, isoform A	6.03	6	6	0	709.28516	1	
A0A126GUV0	Juvenile hormone binding protein 5, isoform C	3.8	1	1	0	5909.664	1	
Q9VV26	GEO12049p1	6.84	1	2	1	296178.79000000004	2	
A0A0B4KEG0	NAD kinase 2, mitochondrial	2.18	1	1	0	718.52515	1	
Q9VPU0	RCC1-like domain-containing protein	4.19	1	1	1	3005.9644	1	
A1Z971	Uncharacterized protein, isoform A	2.29	1	1	1	14510.206	1	
Q9VX14	RH64870p	8.82	2	2	1	6968.9113	2	
Q24192	Ras-like GTP-binding protein RhoL	7.89	2	2	0	38599.795	2	
Q9W3C8	Carbonic anhydrase 3, isoform A	7.2	2	2	2	24088.488999999998	2	
A1Z8Q0	Tweedlebeta	8.59	2	2	1	12411.219	1	
A1ZAG3	Protein G12	2.9	1	1	1	105846.67	1	
Q9W452	Peptidase S1 domain-containing protein	3.26	1	1	1	8593.747	1	
Q9Y166	BcDNA.GH02431	5.71	2	2	2	16160.0252	2	
A0A0B4JCQ5	phosphatidate phosphatase	5.06	5	5	0	46860.8324	4	
Q86BP6	Enhanced level of genomic instability 1	3.01	1	1	1	2639.5237	1	
Q0E8W6	Small integral membrane protein 14	40.0	2	2	2	472.26868	1	
Q6IJE8	HDC15077	11.85	1	1	1	58928.47	1	
Q9VVI0	SD09427p	1.63	1	1	1	3935.356	1	
Q9V3D0	Large ribosomal subunit protein uL4m	8.11	2	2	2	46711.223999999995	2	
Q9VII3	UPAR/Ly6 domain-containing protein twit	6.63	2	2	2	14544.9727	2	
A0A0B4KH70	Trivet, isoform F	1.81	1	1	0	33787.582	1	
E1JIN2	Beaten path IIb, isoform C	1.98	1	1	0	75788.9	1	
Q9VYX5	Transmembrane protein 242	9.59	1	1	1	8770.701	1	
Q9W494	Crossveinless	8.17	2	2	2	40996.797	1	
Q9VXX8	Large ribosomal subunit protein eL37A	20.43	2	3	0	73014.4712	3	
Q9VEI2	Uncharacterized protein	5.32	2	2	2	6426.294099999999	2	
A0A0B4KHB7	AP complex subunit sigma	10.53	2	2	0	51075.816	2	
A1Z8I0	Trafficking protein particle complex subunit 2-like protein	13.04	2	2	2	25344.074	1	
Q8IQB4	Z band alternatively spliced PDZ-motif protein 66, isoform E	70.7	25	131	0	9222.658	1	
Q9V437	Pre-mRNA-splicing factor 18	3.53	1	1	1	111944.63	1	
Q95NH6	Attacin-C	2.9	1	1	1	5004.6035	1	
Q86B83	LD12611p	5.44	2	2	2	13754.443	2	
Q8MRQ1	GH06222p	3.62	2	2	0	16122.198	1	
Q4V6X9	IP01247p	3.24	1	1	1	3577.3782	1	
Q9VKQ3	Ribosome biogenesis protein WDR12 homolog	3.1	1	1	0	2306.6787	1	
Q9VPR6	Kinase	2.59	1	1	1	9728.434	1	
Q9VF80	Cysteine protease	1.65	1	1	1	695.23596	1	
Q7KRY6	Nucleosomal histone kinase 1	3.17	2	2	0	17911.43	1	
Q9V4B8	RE68558p	1.2	1	1	1	12926.897	1	
Q9VLW9	Homocysteine-induced endoplasmic reticulum protein, isoform A	6.02	1	1	1	367.30484	1	
Q9W547	Large ribosomal subunit protein uL16m	2.88	1	1	1	16246.494	1	
E1JI58	RNA polymerase III subunit E, isoform C	5.57	2	2	0	7609.715950000001	2	
Q8I0J1	RE43539p	2.51	1	1	0	16908.193	1	
Q9VC27	Nicastrin	1.29	1	1	0	12144.282	1	
Q9VR56	tRNA (guanine(9)-N(1))-methyltransferase Trmt10A	3.13	1	1	1	9573.597	1	
Q9VSP9	Acyl-CoA binding protein 5	10.98	1	1	1	5387.216	1	
Q0E981	SNF-related serine/threonine-protein kinase	1.63	1	1	1	2170.9216	1	
Q9W0I2	RE15268p	11.17	1	1	1	12366.95	1	
A0A0B4KGW6	Sequence-specific single-stranded DNA-binding protein, isoform D	2.36	1	1	0	10303.114	1	
Q961R9	GH09241p	1.8	1	1	1	34816.098	1	
Q9VCC7	FI03681p	1.71	1	1	1	848.7183	1	
M9PDC4	Misexpression suppressor of ras 3, isoform B	3.01	1	1	0	8322.369	1	
A0A0B4LFW1	non-specific serine/threonine protein kinase	0.89	1	1	0	492.7421	1	
A0A0S0WIE7	Glutamate receptor IB, isoform D	2.53	2	2	0	16766.2472	2	
Q9VFR4	GH09754p	6.64	1	1	1	73393.46	1	
Q7JX82	GH21964p	4.17	1	1	1	452.4269	1	
Q7K490	SD03973p	2.65	1	1	1	6464.5166	1	
Q9VP69	ADP-ribose glycohydrolase OARD1	17.65	1	1	1	629.1094	1	
Q7KE33	Odorant binding protein c	9.4	1	2	1	34031.163	2	
Q9VVT5	Dysbindin protein homolog	3.12	1	1	0	12369.059	1	
B5A5T4	UPAR/Ly6 domain-containing protein qvr	13.29	2	3	0	130095.76250000001	3	
Q8IMK6	Uncharacterized protein	5.72	1	2	1	20965.47	2	
Q6NN09	ATPase protein 9	5.07	1	6	1	2424577.4695	6	
Q9Y149	Mediator of RNA polymerase II transcription subunit 15	2.4	2	2	2	7799.4546	1	
O76874	SD17974p	1.14	1	1	1	5207.2705	1	
Q9VEB2	LD28404p	3.0	1	1	1	23347.08	1	
Q9W541	Translation initiation factor eIF2B subunit epsilon	1.64	1	1	1	720.4856	1	
P41964	Drosomycin	17.14	1	1	0	4858.8433	1	
Q9VL21	LD11652p	6.22	1	1	1	15521.84	1	
A0A0B4K7P8	Short stop, isoform Z	7.01	38	41	0	4308.3647	1	
A0A0C4DHB8	WD repeat-containing protein 44	1.01	1	1	0	426.1502	1	
P10735	Small ribosomal subunit protein uS12m	12.86	2	2	0	172722.63	2	
Q8IRE4	tRNA (guanine(37)-N(1))-methyltransferase	1.97	1	1	1	4084.7097	1	
Q9VK20	LD18447p	1.79	1	1	1	15943.506	1	
Q7K209	deoxyribose-phosphate aldolase	2.88	1	1	1	10198.877	1	
Q9VA48	Serpin 100A	2.77	2	2	2	12517.0164	2	
Q9VP25	Carboxylic ester hydrolase	2.33	1	1	1	471.93774	1	
Q24574	Ubiquitin carboxyl-terminal hydrolase 47	0.64	1	1	1	4100.748	1	
Q9VBK9	Protein FAM98B	3.08	1	1	1	50821.457	1	
Q9VTM0	Biogenesis of lysosome-related organelles complex 1 subunit 6	8.98	2	2	2	24711.1006	2	
A0A0B4KH58	Uncharacterized protein, isoform C	1.19	1	1	0	16931.52	1	
Q0E985	RH74701p	15.0	1	1	1	5403.8325	1	
Q9VCC2	RE50040p	4.86	2	2	2	79919.95199999999	2	
M9PEX7	Leucine-rich repeat-containing protein 59	3.06	1	1	0	18224.99	1	
Q02926	Ribonucleoprotein RB97D	1.49	1	1	0	8727.871	1	
Q7K172	CAAX prenyl protease	3.33	1	1	1	12981.077	1	
Q8MKK3	Phosphopantothenoylcysteine decarboxylase	3.66	1	1	1	57013.78	1	
M9PB41	Uncharacterized protein, isoform C	10.88	2	2	0	11904.318	1	
M9PH32	Protein meiotic P26	1.99	1	1	0	455.16605	1	
O18645	non-specific serine/threonine protein kinase	2.41	2	2	2	60014.76	2	
Q9V785	SH3 domain-binding protein 5 homolog	1.68	1	1	1	19829.203	1	
E1JHX0	MIP29328p	3.76	1	1	1	3867.1199	1	
Q9VGH2	Uncharacterized protein, isoform A	1.65	1	1	1	13495.264	1	
A0A126GV08	Uncharacterized protein, isoform G	5.3	2	2	0	727.7063	1	
F9VMG5	GEO02462p1	41.07	2	2	2	41292.104	2	
Q9I7I0	G2/mitotic-specific cyclin-B3	2.26	1	2	0	28376.375999999997	2	
Q9W391	Probable phosphorylase b kinase regulatory subunit alpha	0.64	1	1	0	19193.203	1	
Q9V9R3	adenylate cyclase	1.29	2	2	2	13574.3144	2	
Q9VS39	FI19525p1	5.88	2	2	2	20790.6261	2	
Q9VK57	PIH1 domain-containing protein 1	4.18	1	1	1	14209.367	1	
Q9VYM5	Cuticular protein 11A	4.07	1	1	1	8860.553	1	
Q9VUE5	LD17962p	0.77	1	1	0	121877.29	1	
B8BPV3	Uncharacterized protein, isoform C	1.49	1	1	0	3729.1821	1	
Q9VH14	Tissue inhibitor of metalloproteinase	7.14	2	2	2	15673.2945	2	
Q9VCZ7	Uncharacterized protein	7.86	2	2	2	17953.9905	2	
A0A0B4KF92	Holocarboxylase synthetase, isoform B	1.81	2	2	0	716.7643	1	
M9PE65	Axotactin	0.69	1	1	1	4410.1987	1	
Q86PD7	Glutaminyl-peptide cyclotransferase	2.26	1	1	1	5301.562	1	
Q8IRK0	GH04558p	5.41	2	2	2	140585.9578	2	
D5SHR0	BTB/POZ domain-containing protein Tiwaz	2.45	1	1	1	10020.536	1	
M9PDX4	Uncharacterized protein, isoform B	1.19	1	1	0	22308.32	1	
Q5BI50	Cullin-4A	1.34	1	1	1	8488.04	1	
P29349	Tyrosine-protein phosphatase corkscrew	1.3	1	1	0	576.4141	1	
Q9Y110	BcDNA.GH10711	1.33	1	1	1	2248.7966	1	
Q9VLU6	Succinate dehydrogenase assembly factor 4, mitochondrial	22.88	1	1	1	4407.454	1	
Q8SY97	Microsomal glutathione S-transferase 1	7.88	1	1	0	116014.31	1	
P07186	Chorion protein S19	14.45	1	1	1	3311.8215	1	
Q9VJ38	Large ribosomal subunit protein uL13m	6.18	1	1	1	12127.68	1	
Q9VJK9	GEO06505p1	9.52	1	1	1	2673.483	1	
E1JHN0	FI16804p1	13.08	1	1	1	350.16983	1	
Q9V444	DNA polymerase epsilon subunit 3	10.16	1	1	1	3493.7893	1	
Q9VL29	GEO11246p1	12.93	1	1	1	9474.446	1	
Q9VDS3	Exit protein of rhodopsin and TRP A	10.34	1	1	1	653.5471	1	
Q9W2F6	RE36793p	14.17	2	2	2	24072.951	2	
Q9VIL0	Protein brunelleschi	0.61	1	1	1	5305.089	1	
